OrthoGroup	t	S	N	dNdS	dN	dS
OG0013825	0.0444	915.3	2582.7	0.0381	0.0019	0.0511
OG0013826	0.025	281.2	864.8	0.0857	0.0023	0.0269
OG0013827	0.0521	308.2	960.8	0.0726	0.0042	0.0583
OG0013828	0.0437	601.2	1774.8	0.2667	0.0086	0.0322
OG0013829	0.0262	948.4	2606.6	0.1988	0.0042	0.0212
OG0013831	0.0222	198.4	494.6	0.5726	0.0061	0.0107
OG0013832	0.018	252.8	599.2	0.6137	0.0051	0.0082
OG0013833	0.0374	330.3	1190.7	0.0328	0.0017	0.0514
OG0013834	0.0477	529.9	1585.1	0.2125	0.0082	0.0388
OG0013835	0.0336	1724.8	4293.2	0.1708	0.0047	0.0274
OG0013836	0.0218	135.9	557.1	0.0616	0.0018	0.0295
OG0013841	0.0261	863.6	1986.4	0.1117	0.0026	0.0229
OG0013842	0.0867	466.4	988.6	0.4434	0.0206	0.0465
OG0013843	0.0325	927.6	2729.4	0.0999	0.0033	0.033
OG0013844	0.0065	160.1	298.9	0.001	0	0.0062
OG0013845	0.389	59.1	216.9	0.3253	0.0898	0.276
OG0013846	0.0279	104.1	363.9	0.001	0	0.0416
OG0013847	0.0571	758.2	2019.8	0.2353	0.0101	0.0429
OG0013848	0.0591	847	2384	0.4696	0.0152	0.0324
OG0013849	0.0371	215.9	756.1	0.0931	0.0039	0.042
OG0013850	0.0362	597.8	1643.2	0.1554	0.0049	0.0317
OG0013851	0.0654	324.7	950.3	0.2298	0.0118	0.0512
OG0013852	0.0458	229.1	997.9	0.0842	0.005	0.0598
OG0013853	0.0347	231.6	680.4	0.0358	0.0015	0.0412
OG0013855	0.2165	195.1	599.9	2.4496	0.0844	0.0345
OG0013856	0.0422	843	2268	0.2424	0.0076	0.0314
OG0013857	0.0387	1005.1	2249.9	0.0616	0.0023	0.0367
OG0013858	0.0343	406.3	1129.7	0.1084	0.0036	0.0332
OG0013859	0.0739	314.2	882.8	0.1605	0.0104	0.0647
OG0013860	0.7432	48.9	149.1	0.6297	0.2163	0.3435
OG0013861	0.0698	83.9	231.1	0.4521	0.0176	0.0389
OG0013862	0.0514	730.4	1984.6	0.2869	0.0103	0.0358
OG0013863	0.0887	717	1875	0.8905	0.0286	0.0321
OG0013864	0.0955	248.4	1014.6	0.0356	0.005	0.1413
OG0013865	0.0915	285.7	635.3	1.0162	0.0306	0.0302
OG0013866	0.0502	134.7	477.3	0.1202	0.0064	0.0533
OG0013867	0.044	854.3	2496.7	0.0881	0.004	0.0458
OG0013868	0.0444	954.8	2861.2	0.0725	0.0035	0.0486
OG0013869	0.2023	211.6	643.4	0.3955	0.0489	0.1237
OG0013870	1.8446	111.7	215.3	1.0005	0.615	0.6146
OG0013871	0.1531	195.8	695.2	0.1293	0.0206	0.1591
OG0013872	0.0626	338.6	996.4	0.23	0.0113	0.0491
OG0013873	0.0398	573.5	1529.5	0.154	0.0053	0.0345
OG0013875	0.0515	594.5	2039.5	0.1628	0.0079	0.0488
OG0013877	0.029	368.5	1008.5	0.1592	0.004	0.0252
OG0013878	0.0269	488.8	1362.2	0.1554	0.0037	0.0237
OG0013879	0.0228	588.9	1802.1	0.0404	0.0011	0.0274
OG0013880	0.1882	110.6	333.4	0.4926	0.0499	0.1014
OG0013881	0.2751	107.4	255.6	0.4877	0.07	0.1434
OG0013882	0.1046	99.8	230.2	2.1071	0.0414	0.0197
OG0013884	0.0588	568.8	1441.2	0.3112	0.0121	0.0388
OG0013886	0.0367	846.4	2216.6	0.0874	0.0032	0.0361
OG0013888	0.0463	530.5	1227.5	0.0998	0.0041	0.0415
OG0013889	0.0715	529.9	1615.1	0.2171	0.0126	0.0581
OG0013890	0.0248	752.3	2328.7	0.0784	0.0021	0.0272
OG0013891	0.0671	499.3	1525.7	0.293	0.014	0.0478
OG0013892	0.0889	141.6	359.4	0.1489	0.0113	0.0761
OG0013893	0.0543	64.7	334.3	0.1444	0.0092	0.0639
OG0013895	0.0235	255.1	818.9	0.001	0	0.0328
OG0013896	0.0238	228.8	548.2	0.001	0	0.0268
OG0013898	0.0451	735.8	2342.2	0.1514	0.0064	0.0424
OG0013899	2.4117	77	193	0.8665	0.77	0.8887
OG0013900	0.646	67.5	226.5	0.7369	0.199	0.2701
OG0013901	0.0238	561.6	1676.4	0.0202	0.0006	0.0298
OG0013903	0.0279	1561.7	5053.3	0.0828	0.0026	0.0311
OG0013904	0.0204	567.3	1742.7	0.0473	0.0011	0.0242
OG0013905	0.0435	369.6	1148.4	0.12	0.0052	0.0434
OG0013906	0.0684	584.2	1788.8	0.0492	0.004	0.0805
OG0013907	0.0829	500.3	1443.7	0.3659	0.0191	0.0522
OG0013908	0.0735	480.4	1811.6	0.2309	0.0144	0.0625
OG0013909	0.0354	363.2	1046.8	0.0226	0.001	0.0431
OG0013910	0.0282	519.4	1277.6	0.1286	0.0032	0.0247
OG0013912	0.0555	578.8	1386.2	0.0382	0.0022	0.0575
OG0013913	0.0079	131.8	258.2	0.001	0	0.0078
OG0013914	0.0349	717.6	2093.4	0.0492	0.002	0.0398
OG0013916	0.0904	100.1	415.9	0.365	0.0225	0.0617
OG0013917	0.0446	938.8	2445.2	0.0626	0.0029	0.0461
OG0013918	0.0389	774.5	2519.5	0.1734	0.0061	0.0353
OG0013919	0.0393	609.5	1727.5	0.1068	0.0041	0.0386
OG0013921	0.0474	175.4	733.6	0.3831	0.0121	0.0315
OG0013922	0.0274	192.3	635.7	0.001	0	0.0392
OG0013923	0.0487	260.3	699.7	0.1301	0.0058	0.0444
OG0013924	0.0429	941.4	2739.6	0.4306	0.0107	0.0248
OG0013926	0.0772	1123.2	3007.8	0.2334	0.0136	0.0582
OG0013927	0.0641	161.1	711.9	0.0827	0.007	0.0848
OG0013928	0.0482	554	1372	0.2947	0.0095	0.0323
OG0013929	0.0264	237.7	863.3	0.0708	0.0023	0.0325
OG0013930	0.018	636.5	1568.5	0.1217	0.0019	0.016
OG0013931	0.0421	701.6	2094.4	0.0608	0.0029	0.0473
OG0013932	0.0409	685.2	1936.8	0.045	0.0021	0.0463
OG0013933	0.0394	767.9	3078.1	0.1937	0.0072	0.037
OG0013934	0.0456	822.6	2732.4	0.1299	0.006	0.0459
OG0013935	0.0625	388.1	997.9	0.5457	0.0169	0.031
OG0013936	0.0449	330.4	767.6	0.1415	0.0053	0.0375
OG0013937	0.0503	532	1430	0.2851	0.01	0.035
OG0013939	0.0539	120.1	287.9	0.1594	0.007	0.0442
OG0013940	0.0638	705.4	2225.6	0.2605	0.0126	0.0485
OG0013942	0.0378	217.6	790.4	0.001	0.0001	0.0581
OG0013943	0.0302	133.3	586.7	0.0365	0.0017	0.0468
OG0013944	0.0564	820.7	3451.3	0.1651	0.0095	0.0577
OG0013945	0.0748	144.7	449.3	0.2987	0.0159	0.0531
OG0013946	0.0356	249	780	0.4543	0.0092	0.0203
OG0013948	0.0311	353.7	1074.3	0.0519	0.0019	0.0362
OG0013949	0.1983	79	236	1.1028	0.0677	0.0614
OG0013950	0.1796	81.6	155.4	0.8397	0.0562	0.0669
OG0013951	0.0511	354.7	845.3	0.174	0.0071	0.0407
OG0013952	0.005	204.8	380.2	0.001	0	0.0047
OG0013953	2.9404	84.9	230.1	0.4218	0.7157	1.6965
OG0013954	0.054	172.5	394.5	0.2824	0.0101	0.0359
OG0013955	0.0327	292.7	877.3	0.0285	0.0011	0.0401
OG0013956	0.0268	289.4	745.6	0.1104	0.0027	0.0249
OG0013957	0.0474	320.6	1092.4	0.1637	0.0073	0.0447
OG0013958	0.2858	103.2	199.8	1.4638	0.1068	0.073
OG0013959	0.0581	247.9	664.1	0.2515	0.0107	0.0425
OG0013961	0.0342	151	308	0.001	0	0.0346
OG0013962	0.4681	133.1	340.9	0.7509	0.1427	0.1901
OG0013963	0.0438	221.6	543.4	0.001	0.0001	0.0503
OG0013964	0.0505	1995.4	5234.6	0.0623	0.0033	0.0524
OG0013966	0.0327	805	1985	0.1001	0.003	0.0303
OG0013969	0.0263	439.5	1471.5	0.0653	0.002	0.0313
OG0013970	0.0504	2251.8	6040.2	0.2896	0.0101	0.0348
OG0013971	0.0305	522	1407	0.0959	0.0029	0.0299
OG0013972	0.0401	207.9	503.1	0.1128	0.0041	0.0359
OG0013973	0.0606	273	732	0.2182	0.0102	0.0469
OG0013974	0.0529	351	1170	0.3323	0.012	0.0362
OG0013975	0.0519	169.9	466.1	0.001	0.0001	0.0646
OG0013976	0.0629	129.3	416.7	0.1112	0.0072	0.0652
OG0013977	0.0404	290.9	1104.1	0.096	0.0045	0.0474
OG0013978	0.0247	61.8	310.2	0.3745	0.0064	0.0172
OG0013979	0.053	439.7	1951.3	0.0112	0.001	0.0915
OG0013982	0.0702	399.1	1088.9	0.1692	0.0101	0.0597
OG0013984	0.0457	745.7	1975.3	0.0788	0.0036	0.046
OG0013985	0.0343	386.4	1074.6	0.1547	0.0047	0.0302
OG0013986	0.0361	617.4	1800.6	0.0391	0.0017	0.0423
OG0013987	0.0425	269.7	798.3	0.2181	0.0074	0.0341
OG0013988	0.0428	207.1	575.9	0.1322	0.0052	0.0395
OG0013990	0.0371	147.4	452.6	0.001	0.0001	0.0502
OG0013992	0.0415	1062.1	3002.9	0.0681	0.003	0.0443
OG0013993	0.0403	97.2	277.8	99	0.0181	0.0002
OG0013994	0.0519	645.2	2168.8	0.0873	0.0051	0.0583
OG0013995	0.0655	453.2	977.8	0.2625	0.0115	0.044
OG0013997	0.0647	273.2	932.8	0.3675	0.0155	0.0422
OG0013998	1.2582	44.3	123.7	0.3515	0.2822	0.803
OG0013999	0.0464	226.5	718.5	0.2213	0.0084	0.0379
OG0014000	0.0627	197.5	699.5	0.1365	0.0087	0.064
OG0014001	0.0155	315.4	896.6	0.067	0.0011	0.0167
OG0014002	0.0163	302.3	852.7	0.0674	0.0012	0.0175
OG0014003	0.5419	72	201	0.9455	0.1779	0.1882
OG0014004	0.023	479	1231	0.0721	0.0017	0.0231
OG0014005	0.0206	130.3	466.7	0.001	0	0.0313
OG0014006	0.0285	223.2	892.8	0.0996	0.0034	0.034
OG0014007	0.0449	233.8	723.2	0.054	0.0028	0.0524
OG0014008	0.0639	412.8	1066.2	0.297	0.0128	0.0432
OG0014009	0.0359	540.3	1472.7	0.2205	0.0061	0.0279
OG0014011	0.0483	208.1	637.9	0.0923	0.0047	0.0511
OG0014012	0.0927	161.1	411.9	0.6739	0.0272	0.0404
OG0014013	0	54.3	275.7	0.001	0	0
OG0014014	0.2977	79.3	250.7	0.9432	0.0978	0.1037
OG0014015	0.0483	182.1	864.9	0.0459	0.0035	0.076
OG0014016	0.0415	877.2	2197.8	0.3614	0.0092	0.0255
OG0014017	0.0743	94.2	274.8	2.605	0.0294	0.0113
OG0014018	0.0456	573.2	1814.8	0.0185	0.0011	0.0598
OG0014019	0.1362	89.8	216.2	0.5553	0.0368	0.0662
OG0014020	0.0755	206.4	699.6	0.4875	0.0203	0.0417
OG0014021	0.0551	152.8	570.2	0.575	0.0159	0.0276
OG0014023	0.1896	107.1	294.9	0.8872	0.0611	0.0689
OG0014025	0.0731	199.9	640.1	0.5962	0.021	0.0352
OG0014026	0.0366	949.6	2677.4	0.0676	0.0026	0.0392
OG0014027	0.0431	614.5	1932.5	0.0744	0.0036	0.0482
OG0014028	0.047	685.5	1945.5	0.049	0.0026	0.0528
OG0014029	0.0304	451.5	1456.5	0.0357	0.0014	0.0384
OG0014030	0.0412	136.4	394.6	0.4165	0.0101	0.0242
OG0014031	0.0664	407.4	1374.6	0.2793	0.0139	0.0498
OG0014032	0.0717	171.8	533.2	0.232	0.0132	0.057
OG0014033	0.0216	843.9	2030.1	0.1001	0.002	0.0198
OG0014034	0.0219	142.7	334.3	0.001	0	0.0244
OG0014035	0.022	113.7	444.3	0.0839	0.0023	0.0271
OG0014036	0.04	515.9	1500.1	0.3271	0.0087	0.0267
OG0014037	0.0432	129.8	314.2	0.001	0	0.0491
OG0014038	0.0707	143.3	294.7	1.9034	0.0279	0.0147
OG0014039	0.058	524.4	1809.6	0.2872	0.0124	0.0432
OG0014041	0.0655	106.4	334.6	0.0853	0.0061	0.0713
OG0014042	0.0296	537.5	1439.5	0.3981	0.007	0.0176
OG0014043	0.2618	97.1	178.9	2.1223	0.1072	0.0505
OG0014044	0.2465	1040	3019	1.5732	0.0906	0.0576
OG0014045	0.06	115.7	484.3	0.001	0.0001	0.1034
OG0014046	0.0499	1111.7	3031.3	0.1317	0.006	0.0456
OG0014047	0.0223	1361.2	4197.8	0.0658	0.0017	0.0252
OG0014048	0.0456	339	981	0.0385	0.0021	0.0533
OG0014049	0.031	1881.4	4835.6	0.044	0.0015	0.0331
OG0014050	0.0527	459.2	1559.8	0.181	0.0087	0.0478
OG0014051	0.112	274.8	940.2	0.0847	0.0108	0.1279
OG0014053	0.0668	334.5	1018.5	0.3395	0.015	0.0443
OG0014054	0.0851	368.6	1269.4	0.1384	0.0118	0.0854
OG0014056	0.0521	178.6	757.4	0.1039	0.0066	0.0631
OG0014057	0.5332	73.1	208.9	0.5188	0.1433	0.2762
OG0014058	0.0534	1307.9	3513.1	0.1739	0.0078	0.0447
OG0014059	0.117	90.1	260.9	0.3721	0.0272	0.0731
OG0014060	0.0465	901.2	3217.8	0.0403	0.0025	0.0619
OG0014062	0.0373	791.6	2055.4	0.1136	0.0039	0.0345
OG0014063	0.0472	696.2	2165.8	0.0814	0.0042	0.0516
OG0014065	0.026	124.3	505.7	0.0545	0.002	0.0359
OG0014066	0.0372	188.2	486.8	0.1228	0.0041	0.0337
OG0014067	0.0382	875.7	2793.3	0.007	0.0004	0.0522
OG0014068	0.0372	584	1927	0.0882	0.0036	0.0413
OG0014069	0.0388	743.2	2733.8	0.0269	0.0015	0.055
OG0014070	0.0731	935.7	2940.3	0.2421	0.0139	0.0573
OG0014072	0.068	188.1	537.9	0.6512	0.0199	0.0305
OG0014073	50	128.1	393.9	0.0032	0.2182	67.2474
OG0014074	0.0844	97.6	235.4	1.4202	0.0308	0.0217
OG0014075	0.0981	525.2	1316.8	0.7245	0.0295	0.0407
OG0014077	0.045	64.6	277.4	0.3278	0.0108	0.033
OG0014079	0.0177	122.8	402.2	0.001	0	0.0251
OG0014080	0.2225	78.3	245.7	0.5281	0.061	0.1155
OG0014081	0.0077	304.3	925.7	0.001	0	0.0104
OG0014082	0.4269	82.2	241.8	0.6144	0.1227	0.1998
OG0014083	1.5794	40.3	79.7	0.8174	0.4898	0.5992
OG0014084	0.0553	438.5	962.5	0.1769	0.0075	0.0424
OG0014085	0.0486	435.7	1715.3	0.043	0.0029	0.0685
OG0014086	0.0706	1054.4	2968.6	0.2972	0.0145	0.0489
OG0014087	0.0343	321	1134	0.001	0.0001	0.0516
OG0014088	0.0458	99.9	371.1	0.1064	0.0055	0.0515
OG0014089	0.0585	628	2093	0.1075	0.0067	0.0622
OG0014090	0.0354	139.5	388.5	0.1714	0.0052	0.0303
OG0014092	0.0365	590.6	1779.4	0.1788	0.0057	0.0318
OG0014093	6.2162	74	175	0.1235	0.6665	5.3971
OG0014094	0.0594	671.4	1731.6	0.1467	0.0075	0.0514
OG0014096	0.0506	904.5	2530.5	0.1147	0.0056	0.0485
OG0014097	0.0412	415.6	1126.4	0.0859	0.0036	0.0414
OG0014098	0.042	110.5	255.5	1.679	0.0159	0.0095
OG0014099	1.4255	75.5	212.5	0.3661	0.3269	0.8929
OG0014100	0.0478	357	1074	0.1515	0.0067	0.0439
OG0014102	0.1572	274	764	0.1832	0.0241	0.1314
OG0014103	0.5795	70.6	235.4	0.8459	0.1854	0.2191
OG0014105	0.0686	104.9	294.1	0.1038	0.007	0.0674
OG0014106	0.0309	277.8	1213.2	0.08	0.0033	0.041
OG0014108	0.077	598.4	1849.6	0.784	0.0241	0.0307
OG0014110	0.0374	440	1396	0.1514	0.0053	0.0351
OG0014112	0.0791	272.7	813.3	0.0746	0.0064	0.0859
OG0014114	0.052	128.8	429.2	0.0343	0.0023	0.0674
OG0014115	0.0198	158.9	309.1	1.0592	0.0067	0.0064
OG0014116	0.0723	380	976	0.139	0.0088	0.0634
OG0014117	0.0184	244.8	592.2	0.1037	0.0017	0.0167
OG0014118	0.0443	815	2527	0.0451	0.0024	0.0531
OG0014119	0.0546	117.8	314.2	0.001	0.0001	0.0665
OG0014120	0.9278	46.4	100.6	0.7125	0.2743	0.385
OG0014121	0.0213	55.8	241.2	0.2009	0.0041	0.0203
OG0014122	0.0547	224	517	0.2642	0.0099	0.0375
OG0014123	0.2246	90.4	245.6	0.4467	0.0562	0.1257
OG0014124	0.0728	102.5	281.5	1.1869	0.0253	0.0213
OG0014125	0.0093	118	206	99	0.0048	0
OG0014126	0.0738	407.1	1002.9	0.2488	0.0131	0.0528
OG0014127	0.0393	234.8	641.2	0.2006	0.0063	0.0316
OG0014128	0.0467	297.9	719.1	0.0281	0.0014	0.0498
OG0014129	0.0367	1226	3739	0.0502	0.0022	0.043
OG0014130	0.1815	140	352	1.0946	0.062	0.0567
OG0014131	0.044	1442.9	4143.1	0.4174	0.0108	0.0258
OG0014133	1.0495	81.4	224.6	0.9054	0.3404	0.3759
OG0014134	0.0496	630.9	1628.1	0.0757	0.0037	0.0495
OG0014135	0.0274	98.1	234.9	0.7719	0.0084	0.0109
OG0014136	0.0461	280.9	736.1	0.0575	0.0028	0.0483
OG0014137	0.0379	522.9	1283.1	0.2344	0.0065	0.0277
OG0014138	0.0306	104.6	195.4	0.2699	0.0053	0.0195
OG0014139	0.0769	128	343	3.9066	0.0321	0.0082
OG0014140	0.0284	113.8	318.2	1.0838	0.0096	0.0089
OG0014141	0.0465	462.8	1409.2	0.0385	0.0022	0.0561
OG0014143	0.0682	102.5	575.5	0.001	0.0001	0.1495
OG0014144	0.0447	606.6	1694.4	0.0473	0.0024	0.05
OG0014145	0.057	105.4	275.6	0.4925	0.0148	0.03
OG0014146	0.0287	163.9	382.1	0.1031	0.0026	0.0257
OG0014147	0.0291	83.6	240.4	0.1617	0.0042	0.0257
OG0014148	0.1324	378	1272	0.2354	0.0253	0.1075
OG0014149	0.03	625	1775	0.0505	0.0017	0.0336
OG0014151	0.0545	357.8	956.2	0.1616	0.0075	0.0466
OG0014152	0.056	326.1	963.9	0.0907	0.0053	0.0582
OG0014153	0.0394	87.8	221.2	0.4176	0.0094	0.0225
OG0014154	0.1697	78.3	236.7	1.8705	0.064	0.0342
OG0014155	0.0426	148.6	445.4	0.297	0.0089	0.03
OG0014157	0.0487	407.1	930.9	0.2134	0.0076	0.0358
OG0014158	0.068	767.5	2178.5	0.3978	0.0162	0.0408
OG0014159	0.0593	231.7	800.3	0.2253	0.0112	0.0495
OG0014160	0.0561	766.9	2242.1	0.2564	0.0108	0.042
OG0014161	0.0228	355	1022	0.0817	0.002	0.0239
OG0014163	0.0308	646.4	1798.6	0.0491	0.0017	0.0342
OG0014164	2.6428	96.5	239.5	0.5004	0.6846	1.3681
OG0014165	0.0957	232.6	712.4	0.0112	0.0014	0.1252
OG0014166	0.0332	666.7	1538.3	0.2629	0.006	0.0228
OG0014167	0.0952	402.2	1238.8	0.1983	0.0159	0.0803
OG0014168	0.1049	102.1	233.9	0.4771	0.0262	0.055
OG0014169	0.065	230.4	792.6	0.2067	0.0116	0.0562
OG0014170	0.0739	459.8	1073.2	0.0825	0.0057	0.0689
OG0014171	0.0276	153.6	518.4	0.1436	0.0039	0.0271
OG0014172	0.0314	285.9	779.1	0.6447	0.0091	0.0141
OG0014173	0.2498	88.1	214.9	0.6904	0.0737	0.1067
OG0014174	0.0579	176.2	732.8	0.1702	0.0099	0.0583
OG0014175	0.0385	158.4	489.6	0.1859	0.0062	0.0334
OG0014176	0.0672	723.9	2402.1	0.0832	0.0063	0.0757
OG0014177	0.0935	871.8	2413.2	0.5641	0.0259	0.0458
OG0014178	0.0846	273.1	638.9	0.1071	0.0081	0.0753
OG0014179	0.2005	104.4	324.6	0.2573	0.0392	0.1525
OG0014181	0.0254	443.4	1110.6	0.0336	0.0009	0.0274
OG0014183	0.0491	166.4	799.6	0.0496	0.0038	0.0767
OG0014184	0.0404	461.8	1419.2	0.0615	0.0028	0.0462
OG0014185	0.0718	207.8	566.2	0.7309	0.0218	0.0298
OG0014186	0.0551	1227.5	3467.5	0.1568	0.0076	0.0487
OG0014187	0.0249	417.5	1259.5	0.001	0	0.0332
OG0014188	0.0358	612.2	1904.8	0.0811	0.0032	0.0392
OG0014189	0.1026	326	982	0.1118	0.0115	0.1026
OG0014190	0.0108	492.7	947.3	0.001	0	0.0105
OG0014191	0.0275	334.5	1018.5	0.001	0	0.0369
OG0014193	0.0521	929.8	2268.2	0.4056	0.0122	0.03
OG0014194	0.0353	588.1	1706.9	0.043	0.0018	0.0408
OG0014195	0.1862	51.8	275.2	0.2032	0.0383	0.1884
OG0014196	0.0252	304.5	1219.5	0.076	0.0025	0.0322
OG0014198	0.0465	287	853	0.07	0.0036	0.051
OG0014199	0.0309	604.8	1399.2	0.141	0.0036	0.0257
OG0014200	0.0622	207.9	593.1	0.1564	0.0086	0.0553
OG0014201	0.0211	228.5	659.5	0.0661	0.0015	0.023
OG0014202	2.0998	87.4	224.6	0.7838	0.6497	0.829
OG0014203	0.0362	771.5	2132.5	0.1272	0.0043	0.0336
OG0014206	0.0514	1080.7	2912.3	0.2329	0.0091	0.0389
OG0014207	0.0727	93.2	290.8	0.6009	0.0209	0.0347
OG0014208	0.1184	131.5	399.5	0.3992	0.0287	0.072
OG0014209	2.4737	79.8	199.2	0.5553	0.671	1.2082
OG0014210	0.0622	273.6	827.4	0.1201	0.0074	0.0612
OG0014211	0.0421	424	1193	0.2077	0.007	0.0338
OG0014212	0.0766	264.8	686.2	0.0589	0.0047	0.0796
OG0014213	0.0813	115.3	280.7	0.2491	0.0144	0.058
OG0014214	0.071	142.3	478.7	0.1126	0.0084	0.0749
OG0014215	0.0315	210.6	377.4	2.8078	0.0136	0.0049
OG0014216	0.0492	219.8	953.2	0.0426	0.0031	0.0739
OG0014217	0.0887	547.7	1933.3	0.2356	0.0172	0.0731
OG0014218	0.069	527.9	1536.1	0.4391	0.0173	0.0395
OG0014219	0.1701	108.4	296.6	3.3208	0.0697	0.021
OG0014220	0.0492	407	1066	0.0167	0.0009	0.0569
OG0014221	0.1151	487.4	1882.6	0.3255	0.0269	0.0827
OG0014222	0.02	1133.6	2799.4	0.0525	0.0011	0.0204
OG0014223	0.2757	424.3	1240.7	0.4632	0.0709	0.1532
OG0014225	0.0275	972.6	2603.4	0.1923	0.0043	0.0222
OG0014227	0.151	264.7	686.3	0.4639	0.0381	0.0821
OG0014228	0.0962	606.7	1310.3	0.236	0.0158	0.0671
OG0014229	0.0395	174	537	0.3722	0.0093	0.025
OG0014231	0.0228	137.1	264.9	99	0.0115	0.0001
OG0014233	2.1517	101.9	267.1	0.3607	0.4816	1.3351
OG0014236	0.0662	143.9	510.1	0.021	0.002	0.0934
OG0014237	0.0726	398.1	1131.9	0.1512	0.0098	0.065
OG0014240	0.0492	96.6	272.4	0.0726	0.0038	0.052
OG0014244	0.0739	103.3	274.7	0.735	0.0224	0.0305
OG0014246	0.0413	345	981	0.0204	0.001	0.05
OG0014247	0.0685	281.5	999.5	0.1419	0.0098	0.069
OG0014248	0.179	141.2	353.8	1.0973	0.0612	0.0558
OG0014249	0.0279	1539.7	3872.3	0.0344	0.001	0.0301
OG0014250	0	78.8	359.2	0.1994	0	0
OG0014251	0.0518	727.3	1903.7	0.2958	0.0104	0.0352
OG0014252	0.0216	723.2	2450.8	0.0285	0.0008	0.0288
OG0014253	0.0296	356.7	999.3	0.2957	0.0061	0.0205
OG0014254	0.0229	133.6	415.4	0.2869	0.0048	0.0166
OG0014255	0.0203	300.9	617.1	0.001	0	0.0206
OG0014256	0.1087	496.6	1363.4	0.7025	0.0326	0.0463
OG0014257	0.0756	543.8	1595.2	0.5205	0.0204	0.0392
OG0014258	2.1442	67.9	169.1	0.4662	0.5382	1.1544
OG0014259	0.037	1412.5	4488.5	0.0281	0.0013	0.0473
OG0014260	0.0285	943.4	2131.6	0.1979	0.0042	0.0214
OG0014261	0.0527	702.9	1841.1	0.199	0.0083	0.0418
OG0014262	0.0438	885.4	2639.6	0.0208	0.0011	0.0547
OG0014263	0.0496	181.5	643.5	0.2205	0.0093	0.0422
OG0014264	0.0656	434	988	0.3194	0.0132	0.0415
OG0014265	0.0508	883.8	2749.2	0.1918	0.0084	0.0436
OG0014266	0.5513	87.7	296.3	0.5685	0.1566	0.2755
OG0014267	0.0416	511.7	1405.3	0.1338	0.0051	0.038
OG0014268	0.0784	564.8	1865.2	0.3557	0.0184	0.0517
OG0014269	0.04	542.8	1479.2	0.1581	0.0055	0.0347
OG0014270	0.0203	209	535	0.6066	0.0057	0.0094
OG0014271	0.0422	147.8	290.2	1.006	0.0141	0.014
OG0014272	0.0578	545.5	1968.5	0.0394	0.0031	0.0778
OG0014273	0.0527	254.9	864.1	0.3164	0.0118	0.0372
OG0014274	0.0262	251.1	729.9	0.001	0	0.034
OG0014275	0.0197	212.5	573.5	0.088	0.0017	0.0197
OG0014276	1.0015	73.7	178.3	0.9161	0.3251	0.3549
OG0014277	0.2801	131.4	441.6	0.7812	0.0877	0.1123
OG0014278	0.014	246.3	806.7	0.001	0	0.0198
OG0014280	0.021	120.5	344.5	0.001	0	0.0269
OG0014281	0.0808	113.2	315.8	0.2884	0.0163	0.0566
OG0014282	0.0554	312.3	914.7	0.4728	0.0144	0.0304
OG0014283	0.2048	239.5	681.5	0.6266	0.0591	0.0943
OG0014284	0.1583	98.9	219.1	2.9602	0.0665	0.0225
OG0014285	0.0755	609.6	1775.4	0.1473	0.0101	0.0689
OG0014286	0.0285	252.2	638.8	0.1213	0.0031	0.0257
OG0014288	0.0549	399.8	1175.2	0.38	0.0129	0.034
OG0014289	0.0623	96.8	248.2	1.0111	0.0208	0.0206
OG0014291	0.1308	194.1	573.9	0.8749	0.0421	0.0481
OG0014292	0.0298	836.1	2298.9	0.1719	0.0043	0.0253
OG0014293	0.0488	497.5	1974.5	0.1387	0.0072	0.0522
OG0014295	0.1142	105.7	278.3	0.352	0.0253	0.0717
OG0014296	0.0479	209.4	441.6	0.1959	0.0069	0.0352
OG0014297	0.0503	562.8	1693.2	0.1982	0.0083	0.0421
OG0014298	0.052	406.1	895.9	0.2127	0.008	0.0378
OG0014299	0.0381	808.4	2149.6	0.0589	0.0024	0.0402
OG0014300	0.0832	137.6	306.4	1.3782	0.0303	0.022
OG0014301	0.0439	700	2102	0.0689	0.0033	0.0485
OG0014302	0.0535	1273.5	4240.5	0.3731	0.0129	0.0345
OG0014303	0.0366	247.3	1180.7	0.0441	0.0026	0.0582
OG0014304	0.032	621.1	1820.9	0.0447	0.0017	0.0371
OG0014305	0.0634	681.2	1622.8	0.2576	0.0114	0.0443
OG0014306	0.0452	796.2	1999.8	0.0201	0.001	0.0504
OG0014307	0.0663	533.8	1464.2	0.0271	0.0021	0.077
OG0014308	0.0375	789.4	2045.6	0.0498	0.002	0.0398
OG0014310	0.0384	1630	4499	0.1445	0.005	0.0344
OG0014311	0.0542	212.9	414.1	0.1947	0.0075	0.0386
OG0014312	1.1678	74.2	189.8	1.3761	0.4217	0.3064
OG0014313	0.1794	127.6	313.4	1.3747	0.0649	0.0472
OG0014314	0.0932	185.1	588.9	0.0138	0.0017	0.1245
OG0014315	0.0482	341.3	903.7	0.3791	0.0111	0.0293
OG0014316	0.0589	378.6	1211.4	0.3308	0.0132	0.04
OG0014317	0.0678	93.7	269.3	1.0924	0.0231	0.0212
OG0014318	0.0273	320.3	1080.7	0.0252	0.0009	0.0368
OG0014319	0.1332	298.1	913.9	0.4233	0.0333	0.0786
OG0014320	0.7139	62.6	201.4	0.6233	0.2081	0.3339
