Orthogroup	CRCR_fixednames	CRFI_fixednames
OG0000010		CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i10::g.26087::m.26087, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i11::g.26089::m.26089, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i12::g.26092::m.26092, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i13::g.26095::m.26095, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i15::g.26098::m.26098, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i17::g.26103::m.26103, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i18::g.26105::m.26105, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i19::g.26107::m.26107, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i1::g.26061::m.26061, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i20::g.26110::m.26110, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i21::g.26113::m.26113, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i22::g.26115::m.26115, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i24::g.26118::m.26118, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i25::g.26121::m.26121, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i2::g.26064::m.26064, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i3::g.26067::m.26067, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i4::g.26070::m.26070, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i5::g.26072::m.26072, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i8::g.26080::m.26080, CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i9::g.26083::m.26083
OG0000011	CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i10::g.44049::m.44049, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i10::g.44050::m.44050, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i10::g.44051::m.44051, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i11::g.44052::m.44052, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i1::g.44033::m.44033, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i2::g.44035::m.44035, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i2::g.44036::m.44036, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i3::g.44037::m.44037, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i3::g.44038::m.44038, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i4::g.44040::m.44040, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i4::g.44041::m.44041, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i5::g.44042::m.44042, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i6::g.44043::m.44043, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i7::g.44044::m.44044, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i8::g.44045::m.44045, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i8::g.44046::m.44046, CRCR_TRINITY_DN39424_c0_g1::TRINITY_DN39424_c0_g1_i9::g.44047::m.44047	CRFI_TRINITYb_DN25780_c0_g1::TRINITYb_DN25780_c0_g1_i1::g.18036::m.18036, CRFI_TRINITYb_DN25780_c0_g1::TRINITYb_DN25780_c0_g1_i2::g.18043::m.18043
OG0000012	CRCR_TRINITY_DN44957_c0_g10::TRINITY_DN44957_c0_g10_i10::g.7308::m.7308, CRCR_TRINITY_DN44957_c0_g10::TRINITY_DN44957_c0_g10_i6::g.7301::m.7301, CRCR_TRINITY_DN44957_c0_g10::TRINITY_DN44957_c0_g10_i7::g.7305::m.7305, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i10::g.7299::m.7299, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i14::g.7300::m.7300, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i15::g.7302::m.7302, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i16::g.7303::m.7303, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i18::g.7304::m.7304, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i20::g.7306::m.7306, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i22::g.7307::m.7307, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i23::g.7309::m.7309, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i27::g.7310::m.7310, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i2::g.7295::m.7295, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i4::g.7297::m.7297, CRCR_TRINITY_DN44957_c0_g9::TRINITY_DN44957_c0_g9_i8::g.7298::m.7298, CRCR_TRINITY_DN45822_c7_g2::TRINITY_DN45822_c7_g2_i2::g.35412::m.35412, CRCR_TRINITY_DN46279_c12_g3::TRINITY_DN46279_c12_g3_i4::g.9597::m.9597, CRCR_TRINITY_DN46279_c12_g3::TRINITY_DN46279_c12_g3_i6::g.9599::m.9599	CRFI_TRINITYb_DN31260_c6_g3::TRINITYb_DN31260_c6_g3_i3::g.9267::m.9267
OG0000013	CRCR_TRINITY_DN38760_c0_g2::TRINITY_DN38760_c0_g2_i1::g.8970::m.8970	CRFI_TRINITYb_DN24085_c1_g2::TRINITYb_DN24085_c1_g2_i1::g.44065::m.44065, CRFI_TRINITYb_DN28527_c0_g3::TRINITYb_DN28527_c0_g3_i2::g.20524::m.20524, CRFI_TRINITYb_DN29116_c4_g10::TRINITYb_DN29116_c4_g10_i2::g.283::m.283, CRFI_TRINITYb_DN29116_c4_g10::TRINITYb_DN29116_c4_g10_i3::g.284::m.284, CRFI_TRINITYb_DN29116_c4_g14::TRINITYb_DN29116_c4_g14_i1::g.285::m.285, CRFI_TRINITYb_DN29116_c4_g4::TRINITYb_DN29116_c4_g4_i1::g.281::m.281, CRFI_TRINITYb_DN29116_c4_g4::TRINITYb_DN29116_c4_g4_i2::g.282::m.282, CRFI_TRINITYb_DN30002_c27_g1::TRINITYb_DN30002_c27_g1_i5::g.43323::m.43323, CRFI_TRINITYb_DN30002_c27_g26::TRINITYb_DN30002_c27_g26_i1::g.43325::m.43325, CRFI_TRINITYb_DN30788_c1_g1::TRINITYb_DN30788_c1_g1_i10::g.43528::m.43528, CRFI_TRINITYb_DN30788_c1_g1::TRINITYb_DN30788_c1_g1_i11::g.43529::m.43529, CRFI_TRINITYb_DN31425_c5_g24::TRINITYb_DN31425_c5_g24_i1::g.31506::m.31506, CRFI_TRINITYb_DN31425_c5_g8::TRINITYb_DN31425_c5_g8_i5::g.31503::m.31503, CRFI_TRINITYb_DN32203_c10_g21::TRINITYb_DN32203_c10_g21_i1::g.27913::m.27913, CRFI_TRINITYb_DN32203_c10_g21::TRINITYb_DN32203_c10_g21_i2::g.27914::m.27914, CRFI_TRINITYb_DN5607_c0_g2::TRINITYb_DN5607_c0_g2_i1::g.33748::m.33748, CRFI_TRINITYb_DN59605_c0_g2::TRINITYb_DN59605_c0_g2_i1::g.33734::m.33734
OG0000014	CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i10::g.6189::m.6189, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i11::g.6191::m.6191, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i12::g.6193::m.6193, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i15::g.6194::m.6194, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i17::g.6195::m.6195, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i18::g.6196::m.6196, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i19::g.6197::m.6197, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i1::g.6182::m.6182, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i21::g.6198::m.6198, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i22::g.6199::m.6199, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i23::g.6200::m.6200, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i26::g.6201::m.6201, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i2::g.6183::m.6183, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i6::g.6185::m.6185, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i7::g.6186::m.6186, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i8::g.6187::m.6187, CRCR_TRINITY_DN42864_c0_g4::TRINITY_DN42864_c0_g4_i9::g.6188::m.6188	CRFI_TRINITYb_DN24799_c0_g1::TRINITYb_DN24799_c0_g1_i16::g.26100::m.26100
OG0000015	CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i10::g.19997::m.19997, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i12::g.20001::m.20001, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i13::g.20003::m.20003, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i14::g.20006::m.20006, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i15::g.20008::m.20008, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i16::g.20010::m.20010, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i17::g.20013::m.20013, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i18::g.20015::m.20015, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i19::g.20018::m.20018, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i1::g.19976::m.19976, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i2::g.19979::m.19979, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i4::g.19984::m.19984, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i6::g.19988::m.19988, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i7::g.19990::m.19990, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i8::g.19992::m.19992, CRCR_TRINITY_DN43277_c0_g1::TRINITY_DN43277_c0_g1_i9::g.19995::m.19995	CRFI_TRINITYb_DN20442_c0_g1::TRINITYb_DN20442_c0_g1_i1::g.24604::m.24604, CRFI_TRINITYb_DN20442_c0_g1::TRINITYb_DN20442_c0_g1_i2::g.24607::m.24607
OG0000016		CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i11::g.30396::m.30396, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i12::g.30397::m.30397, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i13::g.30398::m.30398, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i14::g.30399::m.30399, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i15::g.30400::m.30400, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i16::g.30401::m.30401, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i17::g.30402::m.30402, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i18::g.30403::m.30403, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i19::g.30404::m.30404, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i1::g.30387::m.30387, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i2::g.30388::m.30388, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i3::g.30389::m.30389, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i4::g.30390::m.30390, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i5::g.30391::m.30391, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i6::g.30392::m.30392, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i7::g.30393::m.30393, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i8::g.30394::m.30394, CRFI_TRINITYb_DN30390_c0_g1::TRINITYb_DN30390_c0_g1_i9::g.30395::m.30395
OG0000017	CRCR_TRINITY_DN2879_c0_g1::TRINITY_DN2879_c0_g1_i1::g.15801::m.15801, CRCR_TRINITY_DN30262_c0_g1::TRINITY_DN30262_c0_g1_i1::g.1196::m.1196, CRCR_TRINITY_DN38974_c0_g1::TRINITY_DN38974_c0_g1_i2::g.52882::m.52882, CRCR_TRINITY_DN39466_c0_g1::TRINITY_DN39466_c0_g1_i1::g.44227::m.44227, CRCR_TRINITY_DN39466_c0_g1::TRINITY_DN39466_c0_g1_i2::g.44230::m.44230, CRCR_TRINITY_DN39466_c0_g1::TRINITY_DN39466_c0_g1_i3::g.44233::m.44233, CRCR_TRINITY_DN44439_c2_g1::TRINITY_DN44439_c2_g1_i3::g.22740::m.22740, CRCR_TRINITY_DN44439_c2_g1::TRINITY_DN44439_c2_g1_i6::g.22748::m.22748, CRCR_TRINITY_DN44439_c2_g5::TRINITY_DN44439_c2_g5_i3::g.22755::m.22755, CRCR_TRINITY_DN45978_c2_g11::TRINITY_DN45978_c2_g11_i1::g.40067::m.40067, CRCR_TRINITY_DN45978_c2_g15::TRINITY_DN45978_c2_g15_i4::g.40070::m.40070, CRCR_TRINITY_DN45978_c2_g17::TRINITY_DN45978_c2_g17_i1::g.40069::m.40069, CRCR_TRINITY_DN46889_c1_g2::TRINITY_DN46889_c1_g2_i10::g.16420::m.16420, CRCR_TRINITY_DN46889_c1_g2::TRINITY_DN46889_c1_g2_i4::g.16407::m.16407, CRCR_TRINITY_DN46889_c1_g2::TRINITY_DN46889_c1_g2_i6::g.16412::m.16412, CRCR_TRINITY_DN46889_c2_g1::TRINITY_DN46889_c2_g1_i2::g.16421::m.16421, CRCR_TRINITY_DN54595_c0_g1::TRINITY_DN54595_c0_g1_i1::g.6550::m.6550	
OG0000018	CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i11::g.20987::m.20987, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i12::g.20992::m.20992, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i13::g.20997::m.20997, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i14::g.21000::m.21000, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i15::g.21002::m.21002, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i1::g.20963::m.20963, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i2::g.20966::m.20966, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i3::g.20970::m.20970, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i4::g.20974::m.20974, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i6::g.20977::m.20977, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i6::g.20979::m.20979, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i7::g.20981::m.20981, CRCR_TRINITY_DN44001_c0_g1::TRINITY_DN44001_c0_g1_i8::g.20984::m.20984	CRFI_TRINITYb_DN26106_c0_g1::TRINITYb_DN26106_c0_g1_i1::g.29443::m.29443, CRFI_TRINITYb_DN26106_c0_g1::TRINITYb_DN26106_c0_g1_i2::g.29446::m.29446, CRFI_TRINITYb_DN26106_c0_g1::TRINITYb_DN26106_c0_g1_i3::g.29449::m.29449, CRFI_TRINITYb_DN26106_c0_g1::TRINITYb_DN26106_c0_g1_i4::g.29451::m.29451
OG0000019	CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i10::g.5157::m.5157, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i11::g.5158::m.5158, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i12::g.5159::m.5159, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i13::g.5160::m.5160, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i14::g.5161::m.5161, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i15::g.5162::m.5162, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i16::g.5163::m.5163, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i17::g.5164::m.5164, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i1::g.5148::m.5148, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i2::g.5149::m.5149, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i3::g.5150::m.5150, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i4::g.5151::m.5151, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i5::g.5152::m.5152, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i6::g.5153::m.5153, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i7::g.5154::m.5154, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i8::g.5155::m.5155, CRCR_TRINITY_DN44795_c0_g1::TRINITY_DN44795_c0_g1_i9::g.5156::m.5156	
OG0000020	CRCR_TRINITY_DN15053_c0_g2::TRINITY_DN15053_c0_g2_i1::g.28103::m.28103, CRCR_TRINITY_DN15985_c1_g1::TRINITY_DN15985_c1_g1_i1::g.19418::m.19418, CRCR_TRINITY_DN37631_c0_g1::TRINITY_DN37631_c0_g1_i1::g.48482::m.48482, CRCR_TRINITY_DN37631_c0_g1::TRINITY_DN37631_c0_g1_i1::g.48483::m.48483, CRCR_TRINITY_DN38721_c0_g1::TRINITY_DN38721_c0_g1_i1::g.8979::m.8979, CRCR_TRINITY_DN38721_c0_g1::TRINITY_DN38721_c0_g1_i2::g.8982::m.8982, CRCR_TRINITY_DN41364_c0_g2::TRINITY_DN41364_c0_g2_i1::g.8193::m.8193, CRCR_TRINITY_DN42783_c1_g2::TRINITY_DN42783_c1_g2_i17::g.42914::m.42914, CRCR_TRINITY_DN42783_c1_g5::TRINITY_DN42783_c1_g5_i3::g.42921::m.42921, CRCR_TRINITY_DN45833_c1_g2::TRINITY_DN45833_c1_g2_i1::g.34911::m.34911, CRCR_TRINITY_DN45833_c1_g2::TRINITY_DN45833_c1_g2_i2::g.34918::m.34918, CRCR_TRINITY_DN46746_c3_g3::TRINITY_DN46746_c3_g3_i3::g.12375::m.12375, CRCR_TRINITY_DN46760_c6_g4::TRINITY_DN46760_c6_g4_i1::g.12063::m.12063, CRCR_TRINITY_DN46760_c6_g4::TRINITY_DN46760_c6_g4_i2::g.12068::m.12068, CRCR_TRINITY_DN46760_c6_g7::TRINITY_DN46760_c6_g7_i1::g.12080::m.12080, CRCR_TRINITY_DN5175_c0_g1::TRINITY_DN5175_c0_g1_i1::g.25709::m.25709	
OG0000021	CRCR_TRINITY_DN17669_c0_g1::TRINITY_DN17669_c0_g1_i1::g.2816::m.2816, CRCR_TRINITY_DN34803_c0_g1::TRINITY_DN34803_c0_g1_i1::g.43651::m.43651, CRCR_TRINITY_DN36087_c0_g1::TRINITY_DN36087_c0_g1_i1::g.50988::m.50988, CRCR_TRINITY_DN36087_c0_g2::TRINITY_DN36087_c0_g2_i2::g.50991::m.50991, CRCR_TRINITY_DN36087_c0_g2::TRINITY_DN36087_c0_g2_i3::g.50993::m.50993, CRCR_TRINITY_DN44051_c1_g1::TRINITY_DN44051_c1_g1_i1::g.31637::m.31637, CRCR_TRINITY_DN44051_c1_g1::TRINITY_DN44051_c1_g1_i3::g.31652::m.31652, CRCR_TRINITY_DN44051_c1_g1::TRINITY_DN44051_c1_g1_i4::g.31664::m.31664, CRCR_TRINITY_DN44051_c1_g1::TRINITY_DN44051_c1_g1_i5::g.31671::m.31671, CRCR_TRINITY_DN44051_c1_g2::TRINITY_DN44051_c1_g2_i1::g.31644::m.31644, CRCR_TRINITY_DN44051_c1_g2::TRINITY_DN44051_c1_g2_i2::g.31647::m.31647, CRCR_TRINITY_DN44051_c1_g2::TRINITY_DN44051_c1_g2_i5::g.31654::m.31654, CRCR_TRINITY_DN44051_c1_g2::TRINITY_DN44051_c1_g2_i6::g.31657::m.31657, CRCR_TRINITY_DN45833_c1_g2::TRINITY_DN45833_c1_g2_i1::g.34910::m.34910, CRCR_TRINITY_DN45833_c1_g2::TRINITY_DN45833_c1_g2_i2::g.34917::m.34917	CRFI_TRINITYb_DN81656_c0_g1::TRINITYb_DN81656_c0_g1_i1::g.19286::m.19286
OG0000022	CRCR_TRINITY_DN100546_c0_g1::TRINITY_DN100546_c0_g1_i1::g.813::m.813, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i1::g.31406::m.31406, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i2::g.31407::m.31407, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i3::g.31408::m.31408, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i4::g.31409::m.31409, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i4::g.31410::m.31410, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i5::g.31411::m.31411, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i6::g.31412::m.31412, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i6::g.31413::m.31413, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i7::g.31414::m.31414, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i7::g.31415::m.31415, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i8::g.31416::m.31416, CRCR_TRINITY_DN40901_c0_g2::TRINITY_DN40901_c0_g2_i8::g.31417::m.31417	CRFI_TRINITYb_DN19932_c0_g1::TRINITYb_DN19932_c0_g1_i1::g.42202::m.42202, CRFI_TRINITYb_DN19932_c0_g1::TRINITYb_DN19932_c0_g1_i2::g.42204::m.42204
OG0000023	CRCR_TRINITY_DN31063_c0_g1::TRINITY_DN31063_c0_g1_i1::g.15996::m.15996, CRCR_TRINITY_DN31063_c0_g1::TRINITY_DN31063_c0_g1_i2::g.15997::m.15997, CRCR_TRINITY_DN31063_c0_g1::TRINITY_DN31063_c0_g1_i3::g.15998::m.15998, CRCR_TRINITY_DN31063_c0_g1::TRINITY_DN31063_c0_g1_i4::g.15999::m.15999	CRFI_TRINITYb_DN27779_c0_g1::TRINITYb_DN27779_c0_g1_i10::g.46639::m.46639, CRFI_TRINITYb_DN27779_c0_g1::TRINITYb_DN27779_c0_g1_i1::g.46623::m.46623, CRFI_TRINITYb_DN27779_c0_g1::TRINITYb_DN27779_c0_g1_i2::g.46625::m.46625, CRFI_TRINITYb_DN27779_c0_g1::TRINITYb_DN27779_c0_g1_i3::g.46627::m.46627, CRFI_TRINITYb_DN27779_c0_g1::TRINITYb_DN27779_c0_g1_i4::g.46629::m.46629, CRFI_TRINITYb_DN27779_c0_g1::TRINITYb_DN27779_c0_g1_i5::g.46631::m.46631, CRFI_TRINITYb_DN27779_c0_g1::TRINITYb_DN27779_c0_g1_i6::g.46633::m.46633, CRFI_TRINITYb_DN27779_c0_g1::TRINITYb_DN27779_c0_g1_i7::g.46635::m.46635, CRFI_TRINITYb_DN27779_c0_g1::TRINITYb_DN27779_c0_g1_i8::g.46636::m.46636, CRFI_TRINITYb_DN27779_c0_g1::TRINITYb_DN27779_c0_g1_i9::g.46638::m.46638, CRFI_TRINITYb_DN64231_c0_g1::TRINITYb_DN64231_c0_g1_i1::g.48997::m.48997
OG0000024	CRCR_TRINITY_DN38329_c0_g1::TRINITY_DN38329_c0_g1_i1::g.43960::m.43960, CRCR_TRINITY_DN38329_c0_g1::TRINITY_DN38329_c0_g1_i2::g.43962::m.43962, CRCR_TRINITY_DN38329_c0_g1::TRINITY_DN38329_c0_g1_i4::g.43965::m.43965, CRCR_TRINITY_DN38329_c0_g1::TRINITY_DN38329_c0_g1_i6::g.43967::m.43967, CRCR_TRINITY_DN46630_c2_g16::TRINITY_DN46630_c2_g16_i10::g.2074::m.2074, CRCR_TRINITY_DN46630_c2_g16::TRINITY_DN46630_c2_g16_i12::g.2075::m.2075, CRCR_TRINITY_DN46630_c2_g16::TRINITY_DN46630_c2_g16_i15::g.2077::m.2077, CRCR_TRINITY_DN46630_c2_g16::TRINITY_DN46630_c2_g16_i16::g.2078::m.2078, CRCR_TRINITY_DN46630_c2_g16::TRINITY_DN46630_c2_g16_i18::g.2080::m.2080, CRCR_TRINITY_DN46630_c2_g16::TRINITY_DN46630_c2_g16_i1::g.2061::m.2061, CRCR_TRINITY_DN46630_c2_g16::TRINITY_DN46630_c2_g16_i2::g.2062::m.2062, CRCR_TRINITY_DN46630_c2_g16::TRINITY_DN46630_c2_g16_i6::g.2064::m.2064, CRCR_TRINITY_DN46630_c2_g16::TRINITY_DN46630_c2_g16_i8::g.2067::m.2067, CRCR_TRINITY_DN46630_c2_g16::TRINITY_DN46630_c2_g16_i9::g.2071::m.2071	CRFI_TRINITYb_DN26802_c2_g7::TRINITYb_DN26802_c2_g7_i1::g.37161::m.37161
