Orthogroup	CRCR_fixednames	CRFI_fixednames
OG0000010		CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i10__g.26087__m.26087, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i11__g.26089__m.26089, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i12__g.26092__m.26092, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i13__g.26095__m.26095, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i15__g.26098__m.26098, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i17__g.26103__m.26103, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i18__g.26105__m.26105, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i19__g.26107__m.26107, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i1__g.26061__m.26061, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i20__g.26110__m.26110, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i21__g.26113__m.26113, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i22__g.26115__m.26115, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i24__g.26118__m.26118, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i25__g.26121__m.26121, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i2__g.26064__m.26064, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i3__g.26067__m.26067, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i4__g.26070__m.26070, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i5__g.26072__m.26072, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i8__g.26080__m.26080, CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i9__g.26083__m.26083
OG0000011	CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i10__g.44049__m.44049, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i10__g.44050__m.44050, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i10__g.44051__m.44051, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i11__g.44052__m.44052, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i1__g.44033__m.44033, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i2__g.44035__m.44035, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i2__g.44036__m.44036, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i3__g.44037__m.44037, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i3__g.44038__m.44038, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i4__g.44040__m.44040, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i4__g.44041__m.44041, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i5__g.44042__m.44042, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i6__g.44043__m.44043, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i7__g.44044__m.44044, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i8__g.44045__m.44045, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i8__g.44046__m.44046, CRCR_TRINITY_DN39424_c0_g1__TRINITY_DN39424_c0_g1_i9__g.44047__m.44047	CRFI_TRINITYb_DN25780_c0_g1__TRINITYb_DN25780_c0_g1_i1__g.18036__m.18036, CRFI_TRINITYb_DN25780_c0_g1__TRINITYb_DN25780_c0_g1_i2__g.18043__m.18043
OG0000012	CRCR_TRINITY_DN44957_c0_g10__TRINITY_DN44957_c0_g10_i10__g.7308__m.7308, CRCR_TRINITY_DN44957_c0_g10__TRINITY_DN44957_c0_g10_i6__g.7301__m.7301, CRCR_TRINITY_DN44957_c0_g10__TRINITY_DN44957_c0_g10_i7__g.7305__m.7305, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i10__g.7299__m.7299, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i14__g.7300__m.7300, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i15__g.7302__m.7302, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i16__g.7303__m.7303, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i18__g.7304__m.7304, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i20__g.7306__m.7306, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i22__g.7307__m.7307, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i23__g.7309__m.7309, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i27__g.7310__m.7310, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i2__g.7295__m.7295, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i4__g.7297__m.7297, CRCR_TRINITY_DN44957_c0_g9__TRINITY_DN44957_c0_g9_i8__g.7298__m.7298, CRCR_TRINITY_DN45822_c7_g2__TRINITY_DN45822_c7_g2_i2__g.35412__m.35412, CRCR_TRINITY_DN46279_c12_g3__TRINITY_DN46279_c12_g3_i4__g.9597__m.9597, CRCR_TRINITY_DN46279_c12_g3__TRINITY_DN46279_c12_g3_i6__g.9599__m.9599	CRFI_TRINITYb_DN31260_c6_g3__TRINITYb_DN31260_c6_g3_i3__g.9267__m.9267
OG0000013	CRCR_TRINITY_DN38760_c0_g2__TRINITY_DN38760_c0_g2_i1__g.8970__m.8970	CRFI_TRINITYb_DN24085_c1_g2__TRINITYb_DN24085_c1_g2_i1__g.44065__m.44065, CRFI_TRINITYb_DN28527_c0_g3__TRINITYb_DN28527_c0_g3_i2__g.20524__m.20524, CRFI_TRINITYb_DN29116_c4_g10__TRINITYb_DN29116_c4_g10_i2__g.283__m.283, CRFI_TRINITYb_DN29116_c4_g10__TRINITYb_DN29116_c4_g10_i3__g.284__m.284, CRFI_TRINITYb_DN29116_c4_g14__TRINITYb_DN29116_c4_g14_i1__g.285__m.285, CRFI_TRINITYb_DN29116_c4_g4__TRINITYb_DN29116_c4_g4_i1__g.281__m.281, CRFI_TRINITYb_DN29116_c4_g4__TRINITYb_DN29116_c4_g4_i2__g.282__m.282, CRFI_TRINITYb_DN30002_c27_g1__TRINITYb_DN30002_c27_g1_i5__g.43323__m.43323, CRFI_TRINITYb_DN30002_c27_g26__TRINITYb_DN30002_c27_g26_i1__g.43325__m.43325, CRFI_TRINITYb_DN30788_c1_g1__TRINITYb_DN30788_c1_g1_i10__g.43528__m.43528, CRFI_TRINITYb_DN30788_c1_g1__TRINITYb_DN30788_c1_g1_i11__g.43529__m.43529, CRFI_TRINITYb_DN31425_c5_g24__TRINITYb_DN31425_c5_g24_i1__g.31506__m.31506, CRFI_TRINITYb_DN31425_c5_g8__TRINITYb_DN31425_c5_g8_i5__g.31503__m.31503, CRFI_TRINITYb_DN32203_c10_g21__TRINITYb_DN32203_c10_g21_i1__g.27913__m.27913, CRFI_TRINITYb_DN32203_c10_g21__TRINITYb_DN32203_c10_g21_i2__g.27914__m.27914, CRFI_TRINITYb_DN5607_c0_g2__TRINITYb_DN5607_c0_g2_i1__g.33748__m.33748, CRFI_TRINITYb_DN59605_c0_g2__TRINITYb_DN59605_c0_g2_i1__g.33734__m.33734
OG0000014	CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i10__g.6189__m.6189, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i11__g.6191__m.6191, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i12__g.6193__m.6193, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i15__g.6194__m.6194, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i17__g.6195__m.6195, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i18__g.6196__m.6196, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i19__g.6197__m.6197, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i1__g.6182__m.6182, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i21__g.6198__m.6198, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i22__g.6199__m.6199, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i23__g.6200__m.6200, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i26__g.6201__m.6201, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i2__g.6183__m.6183, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i6__g.6185__m.6185, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i7__g.6186__m.6186, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i8__g.6187__m.6187, CRCR_TRINITY_DN42864_c0_g4__TRINITY_DN42864_c0_g4_i9__g.6188__m.6188	CRFI_TRINITYb_DN24799_c0_g1__TRINITYb_DN24799_c0_g1_i16__g.26100__m.26100
OG0000015	CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i10__g.19997__m.19997, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i12__g.20001__m.20001, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i13__g.20003__m.20003, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i14__g.20006__m.20006, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i15__g.20008__m.20008, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i16__g.20010__m.20010, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i17__g.20013__m.20013, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i18__g.20015__m.20015, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i19__g.20018__m.20018, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i1__g.19976__m.19976, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i2__g.19979__m.19979, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i4__g.19984__m.19984, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i6__g.19988__m.19988, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i7__g.19990__m.19990, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i8__g.19992__m.19992, CRCR_TRINITY_DN43277_c0_g1__TRINITY_DN43277_c0_g1_i9__g.19995__m.19995	CRFI_TRINITYb_DN20442_c0_g1__TRINITYb_DN20442_c0_g1_i1__g.24604__m.24604, CRFI_TRINITYb_DN20442_c0_g1__TRINITYb_DN20442_c0_g1_i2__g.24607__m.24607
OG0000016		CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i11__g.30396__m.30396, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i12__g.30397__m.30397, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i13__g.30398__m.30398, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i14__g.30399__m.30399, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i15__g.30400__m.30400, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i16__g.30401__m.30401, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i17__g.30402__m.30402, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i18__g.30403__m.30403, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i19__g.30404__m.30404, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i1__g.30387__m.30387, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i2__g.30388__m.30388, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i3__g.30389__m.30389, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i4__g.30390__m.30390, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i5__g.30391__m.30391, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i6__g.30392__m.30392, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i7__g.30393__m.30393, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i8__g.30394__m.30394, CRFI_TRINITYb_DN30390_c0_g1__TRINITYb_DN30390_c0_g1_i9__g.30395__m.30395
OG0000017	CRCR_TRINITY_DN2879_c0_g1__TRINITY_DN2879_c0_g1_i1__g.15801__m.15801, CRCR_TRINITY_DN30262_c0_g1__TRINITY_DN30262_c0_g1_i1__g.1196__m.1196, CRCR_TRINITY_DN38974_c0_g1__TRINITY_DN38974_c0_g1_i2__g.52882__m.52882, CRCR_TRINITY_DN39466_c0_g1__TRINITY_DN39466_c0_g1_i1__g.44227__m.44227, CRCR_TRINITY_DN39466_c0_g1__TRINITY_DN39466_c0_g1_i2__g.44230__m.44230, CRCR_TRINITY_DN39466_c0_g1__TRINITY_DN39466_c0_g1_i3__g.44233__m.44233, CRCR_TRINITY_DN44439_c2_g1__TRINITY_DN44439_c2_g1_i3__g.22740__m.22740, CRCR_TRINITY_DN44439_c2_g1__TRINITY_DN44439_c2_g1_i6__g.22748__m.22748, CRCR_TRINITY_DN44439_c2_g5__TRINITY_DN44439_c2_g5_i3__g.22755__m.22755, CRCR_TRINITY_DN45978_c2_g11__TRINITY_DN45978_c2_g11_i1__g.40067__m.40067, CRCR_TRINITY_DN45978_c2_g15__TRINITY_DN45978_c2_g15_i4__g.40070__m.40070, CRCR_TRINITY_DN45978_c2_g17__TRINITY_DN45978_c2_g17_i1__g.40069__m.40069, CRCR_TRINITY_DN46889_c1_g2__TRINITY_DN46889_c1_g2_i10__g.16420__m.16420, CRCR_TRINITY_DN46889_c1_g2__TRINITY_DN46889_c1_g2_i4__g.16407__m.16407, CRCR_TRINITY_DN46889_c1_g2__TRINITY_DN46889_c1_g2_i6__g.16412__m.16412, CRCR_TRINITY_DN46889_c2_g1__TRINITY_DN46889_c2_g1_i2__g.16421__m.16421, CRCR_TRINITY_DN54595_c0_g1__TRINITY_DN54595_c0_g1_i1__g.6550__m.6550	
OG0000018	CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i11__g.20987__m.20987, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i12__g.20992__m.20992, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i13__g.20997__m.20997, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i14__g.21000__m.21000, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i15__g.21002__m.21002, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i1__g.20963__m.20963, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i2__g.20966__m.20966, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i3__g.20970__m.20970, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i4__g.20974__m.20974, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i6__g.20977__m.20977, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i6__g.20979__m.20979, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i7__g.20981__m.20981, CRCR_TRINITY_DN44001_c0_g1__TRINITY_DN44001_c0_g1_i8__g.20984__m.20984	CRFI_TRINITYb_DN26106_c0_g1__TRINITYb_DN26106_c0_g1_i1__g.29443__m.29443, CRFI_TRINITYb_DN26106_c0_g1__TRINITYb_DN26106_c0_g1_i2__g.29446__m.29446, CRFI_TRINITYb_DN26106_c0_g1__TRINITYb_DN26106_c0_g1_i3__g.29449__m.29449, CRFI_TRINITYb_DN26106_c0_g1__TRINITYb_DN26106_c0_g1_i4__g.29451__m.29451
OG0000019	CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i10__g.5157__m.5157, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i11__g.5158__m.5158, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i12__g.5159__m.5159, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i13__g.5160__m.5160, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i14__g.5161__m.5161, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i15__g.5162__m.5162, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i16__g.5163__m.5163, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i17__g.5164__m.5164, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i1__g.5148__m.5148, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i2__g.5149__m.5149, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i3__g.5150__m.5150, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i4__g.5151__m.5151, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i5__g.5152__m.5152, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i6__g.5153__m.5153, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i7__g.5154__m.5154, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i8__g.5155__m.5155, CRCR_TRINITY_DN44795_c0_g1__TRINITY_DN44795_c0_g1_i9__g.5156__m.5156	
OG0000020	CRCR_TRINITY_DN15053_c0_g2__TRINITY_DN15053_c0_g2_i1__g.28103__m.28103, CRCR_TRINITY_DN15985_c1_g1__TRINITY_DN15985_c1_g1_i1__g.19418__m.19418, CRCR_TRINITY_DN37631_c0_g1__TRINITY_DN37631_c0_g1_i1__g.48482__m.48482, CRCR_TRINITY_DN37631_c0_g1__TRINITY_DN37631_c0_g1_i1__g.48483__m.48483, CRCR_TRINITY_DN38721_c0_g1__TRINITY_DN38721_c0_g1_i1__g.8979__m.8979, CRCR_TRINITY_DN38721_c0_g1__TRINITY_DN38721_c0_g1_i2__g.8982__m.8982, CRCR_TRINITY_DN41364_c0_g2__TRINITY_DN41364_c0_g2_i1__g.8193__m.8193, CRCR_TRINITY_DN42783_c1_g2__TRINITY_DN42783_c1_g2_i17__g.42914__m.42914, CRCR_TRINITY_DN42783_c1_g5__TRINITY_DN42783_c1_g5_i3__g.42921__m.42921, CRCR_TRINITY_DN45833_c1_g2__TRINITY_DN45833_c1_g2_i1__g.34911__m.34911, CRCR_TRINITY_DN45833_c1_g2__TRINITY_DN45833_c1_g2_i2__g.34918__m.34918, CRCR_TRINITY_DN46746_c3_g3__TRINITY_DN46746_c3_g3_i3__g.12375__m.12375, CRCR_TRINITY_DN46760_c6_g4__TRINITY_DN46760_c6_g4_i1__g.12063__m.12063, CRCR_TRINITY_DN46760_c6_g4__TRINITY_DN46760_c6_g4_i2__g.12068__m.12068, CRCR_TRINITY_DN46760_c6_g7__TRINITY_DN46760_c6_g7_i1__g.12080__m.12080, CRCR_TRINITY_DN5175_c0_g1__TRINITY_DN5175_c0_g1_i1__g.25709__m.25709	
OG0000021	CRCR_TRINITY_DN17669_c0_g1__TRINITY_DN17669_c0_g1_i1__g.2816__m.2816, CRCR_TRINITY_DN34803_c0_g1__TRINITY_DN34803_c0_g1_i1__g.43651__m.43651, CRCR_TRINITY_DN36087_c0_g1__TRINITY_DN36087_c0_g1_i1__g.50988__m.50988, CRCR_TRINITY_DN36087_c0_g2__TRINITY_DN36087_c0_g2_i2__g.50991__m.50991, CRCR_TRINITY_DN36087_c0_g2__TRINITY_DN36087_c0_g2_i3__g.50993__m.50993, CRCR_TRINITY_DN44051_c1_g1__TRINITY_DN44051_c1_g1_i1__g.31637__m.31637, CRCR_TRINITY_DN44051_c1_g1__TRINITY_DN44051_c1_g1_i3__g.31652__m.31652, CRCR_TRINITY_DN44051_c1_g1__TRINITY_DN44051_c1_g1_i4__g.31664__m.31664, CRCR_TRINITY_DN44051_c1_g1__TRINITY_DN44051_c1_g1_i5__g.31671__m.31671, CRCR_TRINITY_DN44051_c1_g2__TRINITY_DN44051_c1_g2_i1__g.31644__m.31644, CRCR_TRINITY_DN44051_c1_g2__TRINITY_DN44051_c1_g2_i2__g.31647__m.31647, CRCR_TRINITY_DN44051_c1_g2__TRINITY_DN44051_c1_g2_i5__g.31654__m.31654, CRCR_TRINITY_DN44051_c1_g2__TRINITY_DN44051_c1_g2_i6__g.31657__m.31657, CRCR_TRINITY_DN45833_c1_g2__TRINITY_DN45833_c1_g2_i1__g.34910__m.34910, CRCR_TRINITY_DN45833_c1_g2__TRINITY_DN45833_c1_g2_i2__g.34917__m.34917	CRFI_TRINITYb_DN81656_c0_g1__TRINITYb_DN81656_c0_g1_i1__g.19286__m.19286
OG0000022	CRCR_TRINITY_DN100546_c0_g1__TRINITY_DN100546_c0_g1_i1__g.813__m.813, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i1__g.31406__m.31406, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i2__g.31407__m.31407, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i3__g.31408__m.31408, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i4__g.31409__m.31409, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i4__g.31410__m.31410, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i5__g.31411__m.31411, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i6__g.31412__m.31412, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i6__g.31413__m.31413, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i7__g.31414__m.31414, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i7__g.31415__m.31415, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i8__g.31416__m.31416, CRCR_TRINITY_DN40901_c0_g2__TRINITY_DN40901_c0_g2_i8__g.31417__m.31417	CRFI_TRINITYb_DN19932_c0_g1__TRINITYb_DN19932_c0_g1_i1__g.42202__m.42202, CRFI_TRINITYb_DN19932_c0_g1__TRINITYb_DN19932_c0_g1_i2__g.42204__m.42204
OG0000023	CRCR_TRINITY_DN31063_c0_g1__TRINITY_DN31063_c0_g1_i1__g.15996__m.15996, CRCR_TRINITY_DN31063_c0_g1__TRINITY_DN31063_c0_g1_i2__g.15997__m.15997, CRCR_TRINITY_DN31063_c0_g1__TRINITY_DN31063_c0_g1_i3__g.15998__m.15998, CRCR_TRINITY_DN31063_c0_g1__TRINITY_DN31063_c0_g1_i4__g.15999__m.15999	CRFI_TRINITYb_DN27779_c0_g1__TRINITYb_DN27779_c0_g1_i10__g.46639__m.46639, CRFI_TRINITYb_DN27779_c0_g1__TRINITYb_DN27779_c0_g1_i1__g.46623__m.46623, CRFI_TRINITYb_DN27779_c0_g1__TRINITYb_DN27779_c0_g1_i2__g.46625__m.46625, CRFI_TRINITYb_DN27779_c0_g1__TRINITYb_DN27779_c0_g1_i3__g.46627__m.46627, CRFI_TRINITYb_DN27779_c0_g1__TRINITYb_DN27779_c0_g1_i4__g.46629__m.46629, CRFI_TRINITYb_DN27779_c0_g1__TRINITYb_DN27779_c0_g1_i5__g.46631__m.46631, CRFI_TRINITYb_DN27779_c0_g1__TRINITYb_DN27779_c0_g1_i6__g.46633__m.46633, CRFI_TRINITYb_DN27779_c0_g1__TRINITYb_DN27779_c0_g1_i7__g.46635__m.46635, CRFI_TRINITYb_DN27779_c0_g1__TRINITYb_DN27779_c0_g1_i8__g.46636__m.46636, CRFI_TRINITYb_DN27779_c0_g1__TRINITYb_DN27779_c0_g1_i9__g.46638__m.46638, CRFI_TRINITYb_DN64231_c0_g1__TRINITYb_DN64231_c0_g1_i1__g.48997__m.48997
OG0000024	CRCR_TRINITY_DN38329_c0_g1__TRINITY_DN38329_c0_g1_i1__g.43960__m.43960, CRCR_TRINITY_DN38329_c0_g1__TRINITY_DN38329_c0_g1_i2__g.43962__m.43962, CRCR_TRINITY_DN38329_c0_g1__TRINITY_DN38329_c0_g1_i4__g.43965__m.43965, CRCR_TRINITY_DN38329_c0_g1__TRINITY_DN38329_c0_g1_i6__g.43967__m.43967, CRCR_TRINITY_DN46630_c2_g16__TRINITY_DN46630_c2_g16_i10__g.2074__m.2074, CRCR_TRINITY_DN46630_c2_g16__TRINITY_DN46630_c2_g16_i12__g.2075__m.2075, CRCR_TRINITY_DN46630_c2_g16__TRINITY_DN46630_c2_g16_i15__g.2077__m.2077, CRCR_TRINITY_DN46630_c2_g16__TRINITY_DN46630_c2_g16_i16__g.2078__m.2078, CRCR_TRINITY_DN46630_c2_g16__TRINITY_DN46630_c2_g16_i18__g.2080__m.2080, CRCR_TRINITY_DN46630_c2_g16__TRINITY_DN46630_c2_g16_i1__g.2061__m.2061, CRCR_TRINITY_DN46630_c2_g16__TRINITY_DN46630_c2_g16_i2__g.2062__m.2062, CRCR_TRINITY_DN46630_c2_g16__TRINITY_DN46630_c2_g16_i6__g.2064__m.2064, CRCR_TRINITY_DN46630_c2_g16__TRINITY_DN46630_c2_g16_i8__g.2067__m.2067, CRCR_TRINITY_DN46630_c2_g16__TRINITY_DN46630_c2_g16_i9__g.2071__m.2071	CRFI_TRINITYb_DN26802_c2_g7__TRINITYb_DN26802_c2_g7_i1__g.37161__m.37161
