Orthogroup	CRCR_fixednames	CRFI_fixednames
OG0024351		CRFI_TRINITYb_DN31059_c0_g1__TRINITYb_DN31059_c0_g1_i1__g.13229__m.13229
OG0024352		CRFI_TRINITYb_DN31059_c0_g1__TRINITYb_DN31059_c0_g1_i1__g.13228__m.13228
OG0024353		CRFI_TRINITYb_DN31061_c0_g2__TRINITYb_DN31061_c0_g2_i1__g.13405__m.13405
OG0024354		CRFI_TRINITYb_DN31063_c0_g1__TRINITYb_DN31063_c0_g1_i1__g.13610__m.13610
OG0024355		CRFI_TRINITYb_DN31066_c5_g1__TRINITYb_DN31066_c5_g1_i1__g.13544__m.13544
OG0024356		CRFI_TRINITYb_DN31075_c1_g1__TRINITYb_DN31075_c1_g1_i4__g.13523__m.13523
OG0024357		CRFI_TRINITYb_DN31086_c0_g7__TRINITYb_DN31086_c0_g7_i3__g.13663__m.13663
OG0024358		CRFI_TRINITYb_DN31092_c1_g3__TRINITYb_DN31092_c1_g3_i2__g.13668__m.13668
OG0024359		CRFI_TRINITYb_DN31105_c0_g3__TRINITYb_DN31105_c0_g3_i1__g.30329__m.30329
OG0024360		CRFI_TRINITYb_DN31106_c6_g4__TRINITYb_DN31106_c6_g4_i1__g.30155__m.30155
OG0024361		CRFI_TRINITYb_DN31109_c0_g1__TRINITYb_DN31109_c0_g1_i1__g.30257__m.30257
OG0024362		CRFI_TRINITYb_DN31110_c3_g2__TRINITYb_DN31110_c3_g2_i1__g.30012__m.30012
OG0024363		CRFI_TRINITYb_DN31121_c1_g6__TRINITYb_DN31121_c1_g6_i1__g.29930__m.29930
OG0024364		CRFI_TRINITYb_DN31136_c0_g4__TRINITYb_DN31136_c0_g4_i5__g.29988__m.29988
OG0024365		CRFI_TRINITYb_DN31138_c0_g4__TRINITYb_DN31138_c0_g4_i2__g.30211__m.30211
OG0024366		CRFI_TRINITYb_DN31139_c1_g1__TRINITYb_DN31139_c1_g1_i1__g.30191__m.30191
OG0024367		CRFI_TRINITYb_DN31139_c1_g1__TRINITYb_DN31139_c1_g1_i1__g.30190__m.30190
OG0024368		CRFI_TRINITYb_DN31145_c1_g1__TRINITYb_DN31145_c1_g1_i1__g.30311__m.30311
OG0024369		CRFI_TRINITYb_DN31145_c1_g1__TRINITYb_DN31145_c1_g1_i1__g.30310__m.30310
OG0024370		CRFI_TRINITYb_DN31146_c0_g13__TRINITYb_DN31146_c0_g13_i1__g.30306__m.30306
OG0024371		CRFI_TRINITYb_DN31152_c0_g3__TRINITYb_DN31152_c0_g3_i1__g.30134__m.30134
OG0024372		CRFI_TRINITYb_DN31158_c0_g2__TRINITYb_DN31158_c0_g2_i1__g.30081__m.30081
OG0024373		CRFI_TRINITYb_DN31159_c1_g8__TRINITYb_DN31159_c1_g8_i1__g.29967__m.29967
OG0024374		CRFI_TRINITYb_DN31160_c3_g5__TRINITYb_DN31160_c3_g5_i1__g.30029__m.30029
OG0024375		CRFI_TRINITYb_DN31171_c1_g1__TRINITYb_DN31171_c1_g1_i1__g.30333__m.30333
OG0024376		CRFI_TRINITYb_DN31183_c6_g22__TRINITYb_DN31183_c6_g22_i1__g.30210__m.30210
OG0024377		CRFI_TRINITYb_DN31186_c0_g1__TRINITYb_DN31186_c0_g1_i1__g.29919__m.29919
OG0024378		CRFI_TRINITYb_DN31188_c7_g1__TRINITYb_DN31188_c7_g1_i1__g.30297__m.30297
OG0024379		CRFI_TRINITYb_DN31189_c0_g1__TRINITYb_DN31189_c0_g1_i1__g.29974__m.29974
OG0024380		CRFI_TRINITYb_DN3119_c1_g1__TRINITYb_DN3119_c1_g1_i1__g.1190__m.1190
OG0024381		CRFI_TRINITYb_DN31205_c0_g1__TRINITYb_DN31205_c0_g1_i1__g.9053__m.9053
OG0024382		CRFI_TRINITYb_DN31206_c0_g1__TRINITYb_DN31206_c0_g1_i1__g.8984__m.8984
OG0024383		CRFI_TRINITYb_DN31207_c7_g1__TRINITYb_DN31207_c7_g1_i1__g.9105__m.9105
OG0024384		CRFI_TRINITYb_DN31210_c1_g2__TRINITYb_DN31210_c1_g2_i3__g.9135__m.9135
OG0024385		CRFI_TRINITYb_DN31213_c5_g2__TRINITYb_DN31213_c5_g2_i1__g.9171__m.9171
OG0024386		CRFI_TRINITYb_DN31215_c5_g1__TRINITYb_DN31215_c5_g1_i1__g.9007__m.9007
OG0024387		CRFI_TRINITYb_DN31217_c0_g1__TRINITYb_DN31217_c0_g1_i1__g.9072__m.9072
OG0024388		CRFI_TRINITYb_DN31224_c1_g1__TRINITYb_DN31224_c1_g1_i1__g.9287__m.9287
OG0024389		CRFI_TRINITYb_DN31225_c5_g1__TRINITYb_DN31225_c5_g1_i1__g.9331__m.9331
OG0024390		CRFI_TRINITYb_DN31225_c7_g3__TRINITYb_DN31225_c7_g3_i5__g.9333__m.9333
OG0024391		CRFI_TRINITYb_DN31226_c3_g1__TRINITYb_DN31226_c3_g1_i2__g.9091__m.9091
OG0024392		CRFI_TRINITYb_DN31231_c6_g2__TRINITYb_DN31231_c6_g2_i3__g.9224__m.9224
OG0024393		CRFI_TRINITYb_DN31232_c0_g1__TRINITYb_DN31232_c0_g1_i1__g.9447__m.9447
OG0024394		CRFI_TRINITYb_DN31232_c2_g1__TRINITYb_DN31232_c2_g1_i1__g.9451__m.9451
OG0024395		CRFI_TRINITYb_DN31237_c5_g5__TRINITYb_DN31237_c5_g5_i1__g.9205__m.9205
OG0024396		CRFI_TRINITYb_DN31248_c0_g2__TRINITYb_DN31248_c0_g2_i2__g.9322__m.9322
OG0024397		CRFI_TRINITYb_DN31251_c1_g2__TRINITYb_DN31251_c1_g2_i1__g.8952__m.8952
OG0024398		CRFI_TRINITYb_DN31252_c0_g1__TRINITYb_DN31252_c0_g1_i4__g.9298__m.9298
OG0024399		CRFI_TRINITYb_DN31255_c0_g1__TRINITYb_DN31255_c0_g1_i7__g.9258__m.9258
OG0024400		CRFI_TRINITYb_DN31256_c2_g4__TRINITYb_DN31256_c2_g4_i1__g.9174__m.9174
OG0024401		CRFI_TRINITYb_DN31257_c1_g2__TRINITYb_DN31257_c1_g2_i1__g.9405__m.9405
OG0024402		CRFI_TRINITYb_DN31264_c2_g1__TRINITYb_DN31264_c2_g1_i1__g.9272__m.9272
OG0024403		CRFI_TRINITYb_DN31265_c2_g27__TRINITYb_DN31265_c2_g27_i12__g.9166__m.9166
OG0024404		CRFI_TRINITYb_DN31271_c0_g1__TRINITYb_DN31271_c0_g1_i3__g.9129__m.9129
OG0024405		CRFI_TRINITYb_DN31273_c0_g1__TRINITYb_DN31273_c0_g1_i1__g.9248__m.9248
OG0024406		CRFI_TRINITYb_DN31286_c1_g1__TRINITYb_DN31286_c1_g1_i4__g.9081__m.9081
OG0024407		CRFI_TRINITYb_DN31287_c1_g1__TRINITYb_DN31287_c1_g1_i2__g.9201__m.9201
OG0024408		CRFI_TRINITYb_DN31289_c0_g2__TRINITYb_DN31289_c0_g2_i2__g.9434__m.9434
OG0024409		CRFI_TRINITYb_DN31294_c0_g2__TRINITYb_DN31294_c0_g2_i2__g.9413__m.9413
OG0024410		CRFI_TRINITYb_DN31303_c5_g2__TRINITYb_DN31303_c5_g2_i1__g.1626__m.1626
OG0024411		CRFI_TRINITYb_DN31310_c0_g1__TRINITYb_DN31310_c0_g1_i1__g.1662__m.1662
OG0024412		CRFI_TRINITYb_DN31318_c5_g2__TRINITYb_DN31318_c5_g2_i2__g.1527__m.1527
OG0024413		CRFI_TRINITYb_DN31321_c5_g1__TRINITYb_DN31321_c5_g1_i4__g.1646__m.1646
OG0024414		CRFI_TRINITYb_DN31322_c0_g1__TRINITYb_DN31322_c0_g1_i4__g.1541__m.1541
OG0024415		CRFI_TRINITYb_DN31327_c8_g26__TRINITYb_DN31327_c8_g26_i1__g.1393__m.1393
OG0024416		CRFI_TRINITYb_DN31327_c8_g26__TRINITYb_DN31327_c8_g26_i1__g.1392__m.1392
OG0024417		CRFI_TRINITYb_DN31328_c0_g1__TRINITYb_DN31328_c0_g1_i1__g.1311__m.1311
OG0024418		CRFI_TRINITYb_DN31330_c2_g1__TRINITYb_DN31330_c2_g1_i1__g.1561__m.1561
OG0024419		CRFI_TRINITYb_DN31332_c3_g1__TRINITYb_DN31332_c3_g1_i1__g.1327__m.1327
OG0024420		CRFI_TRINITYb_DN31334_c0_g35__TRINITYb_DN31334_c0_g35_i2__g.1721__m.1721
OG0024421		CRFI_TRINITYb_DN31335_c0_g1__TRINITYb_DN31335_c0_g1_i1__g.1682__m.1682
OG0024422		CRFI_TRINITYb_DN31337_c1_g2__TRINITYb_DN31337_c1_g2_i4__g.1548__m.1548
OG0024423		CRFI_TRINITYb_DN31338_c3_g46__TRINITYb_DN31338_c3_g46_i1__g.1265__m.1265
OG0024424		CRFI_TRINITYb_DN31343_c2_g2__TRINITYb_DN31343_c2_g2_i1__g.1688__m.1688
OG0024425		CRFI_TRINITYb_DN31343_c3_g1__TRINITYb_DN31343_c3_g1_i1__g.1690__m.1690
OG0024426		CRFI_TRINITYb_DN31346_c0_g6__TRINITYb_DN31346_c0_g6_i1__g.1594__m.1594
OG0024427		CRFI_TRINITYb_DN31349_c5_g1__TRINITYb_DN31349_c5_g1_i1__g.1219__m.1219
OG0024428		CRFI_TRINITYb_DN31350_c1_g1__TRINITYb_DN31350_c1_g1_i1__g.1277__m.1277
OG0024429		CRFI_TRINITYb_DN31353_c0_g2__TRINITYb_DN31353_c0_g2_i1__g.1478__m.1478
OG0024430		CRFI_TRINITYb_DN31355_c3_g12__TRINITYb_DN31355_c3_g12_i1__g.1235__m.1235
OG0024431		CRFI_TRINITYb_DN31355_c3_g3__TRINITYb_DN31355_c3_g3_i1__g.1230__m.1230
OG0024432		CRFI_TRINITYb_DN31356_c2_g1__TRINITYb_DN31356_c2_g1_i1__g.1464__m.1464
OG0024433		CRFI_TRINITYb_DN31357_c0_g1__TRINITYb_DN31357_c0_g1_i1__g.1515__m.1515
OG0024434		CRFI_TRINITYb_DN31360_c0_g1__TRINITYb_DN31360_c0_g1_i1__g.1698__m.1698
OG0024435		CRFI_TRINITYb_DN31363_c7_g2__TRINITYb_DN31363_c7_g2_i1__g.1557__m.1557
OG0024436		CRFI_TRINITYb_DN31364_c1_g1__TRINITYb_DN31364_c1_g1_i1__g.1564__m.1564
OG0024437		CRFI_TRINITYb_DN31364_c2_g2__TRINITYb_DN31364_c2_g2_i3__g.1571__m.1571
OG0024438		CRFI_TRINITYb_DN31367_c5_g3__TRINITYb_DN31367_c5_g3_i4__g.1273__m.1273
OG0024439		CRFI_TRINITYb_DN31373_c0_g1__TRINITYb_DN31373_c0_g1_i2__g.1693__m.1693
OG0024440		CRFI_TRINITYb_DN31376_c5_g6__TRINITYb_DN31376_c5_g6_i1__g.1664__m.1664
OG0024441		CRFI_TRINITYb_DN31378_c0_g1__TRINITYb_DN31378_c0_g1_i1__g.1416__m.1416
OG0024442		CRFI_TRINITYb_DN31378_c0_g1__TRINITYb_DN31378_c0_g1_i1__g.1415__m.1415
OG0024443		CRFI_TRINITYb_DN31386_c0_g1__TRINITYb_DN31386_c0_g1_i3__g.1448__m.1448
OG0024444		CRFI_TRINITYb_DN31390_c0_g1__TRINITYb_DN31390_c0_g1_i1__g.1307__m.1307
OG0024445		CRFI_TRINITYb_DN31391_c0_g1__TRINITYb_DN31391_c0_g1_i1__g.1628__m.1628
OG0024446		CRFI_TRINITYb_DN31394_c0_g2__TRINITYb_DN31394_c0_g2_i1__g.1621__m.1621
OG0024447		CRFI_TRINITYb_DN313_c0_g1__TRINITYb_DN313_c0_g1_i1__g.46649__m.46649
OG0024448		CRFI_TRINITYb_DN31402_c5_g7__TRINITYb_DN31402_c5_g7_i1__g.31477__m.31477
OG0024449		CRFI_TRINITYb_DN31404_c0_g3__TRINITYb_DN31404_c0_g3_i2__g.31264__m.31264
OG0024450		CRFI_TRINITYb_DN31404_c1_g1__TRINITYb_DN31404_c1_g1_i2__g.31268__m.31268
OG0024451		CRFI_TRINITYb_DN31416_c0_g1__TRINITYb_DN31416_c0_g1_i1__g.31647__m.31647
OG0024452		CRFI_TRINITYb_DN31418_c0_g2__TRINITYb_DN31418_c0_g2_i1__g.31396__m.31396
OG0024453		CRFI_TRINITYb_DN31424_c0_g2__TRINITYb_DN31424_c0_g2_i2__g.31416__m.31416
OG0024454		CRFI_TRINITYb_DN31425_c5_g21__TRINITYb_DN31425_c5_g21_i1__g.31505__m.31505
OG0024455		CRFI_TRINITYb_DN31427_c1_g7__TRINITYb_DN31427_c1_g7_i1__g.31446__m.31446
OG0024456		CRFI_TRINITYb_DN31429_c3_g7__TRINITYb_DN31429_c3_g7_i1__g.31282__m.31282
OG0024457		CRFI_TRINITYb_DN31433_c0_g1__TRINITYb_DN31433_c0_g1_i1__g.31573__m.31573
OG0024458		CRFI_TRINITYb_DN31433_c2_g1__TRINITYb_DN31433_c2_g1_i1__g.31599__m.31599
OG0024459		CRFI_TRINITYb_DN31435_c2_g1__TRINITYb_DN31435_c2_g1_i1__g.31496__m.31496
OG0024460		CRFI_TRINITYb_DN31444_c0_g1__TRINITYb_DN31444_c0_g1_i1__g.31403__m.31403
OG0024461		CRFI_TRINITYb_DN31449_c0_g3__TRINITYb_DN31449_c0_g3_i2__g.31432__m.31432
OG0024462		CRFI_TRINITYb_DN31456_c2_g1__TRINITYb_DN31456_c2_g1_i1__g.31388__m.31388
OG0024463		CRFI_TRINITYb_DN31456_c2_g1__TRINITYb_DN31456_c2_g1_i1__g.31389__m.31389
OG0024464		CRFI_TRINITYb_DN31456_c4_g1__TRINITYb_DN31456_c4_g1_i1__g.31391__m.31391
OG0024465		CRFI_TRINITYb_DN31456_c5_g1__TRINITYb_DN31456_c5_g1_i1__g.31393__m.31393
OG0024466		CRFI_TRINITYb_DN31462_c0_g1__TRINITYb_DN31462_c0_g1_i1__g.31341__m.31341
OG0024467		CRFI_TRINITYb_DN31471_c3_g2__TRINITYb_DN31471_c3_g2_i6__g.31642__m.31642
OG0024468		CRFI_TRINITYb_DN31473_c1_g2__TRINITYb_DN31473_c1_g2_i1__g.31333__m.31333
OG0024469		CRFI_TRINITYb_DN31474_c2_g1__TRINITYb_DN31474_c2_g1_i4__g.31667__m.31667
OG0024470		CRFI_TRINITYb_DN31489_c0_g1__TRINITYb_DN31489_c0_g1_i2__g.31417__m.31417
OG0024471		CRFI_TRINITYb_DN31491_c0_g12__TRINITYb_DN31491_c0_g12_i1__g.31285__m.31285
OG0024472		CRFI_TRINITYb_DN31496_c11_g1__TRINITYb_DN31496_c11_g1_i1__g.31487__m.31487
OG0024473		CRFI_TRINITYb_DN31498_c1_g2__TRINITYb_DN31498_c1_g2_i1__g.31254__m.31254
OG0024474		CRFI_TRINITYb_DN31501_c0_g1__TRINITYb_DN31501_c0_g1_i1__g.31205__m.31205
OG0024475		CRFI_TRINITYb_DN31503_c3_g2__TRINITYb_DN31503_c3_g2_i1__g.10606__m.10606
OG0024476		CRFI_TRINITYb_DN31508_c2_g6__TRINITYb_DN31508_c2_g6_i2__g.10468__m.10468
OG0024477		CRFI_TRINITYb_DN31509_c1_g8__TRINITYb_DN31509_c1_g8_i2__g.10444__m.10444
OG0024478		CRFI_TRINITYb_DN31515_c0_g1__TRINITYb_DN31515_c0_g1_i1__g.10645__m.10645
OG0024479		CRFI_TRINITYb_DN31518_c0_g1__TRINITYb_DN31518_c0_g1_i1__g.10571__m.10571
OG0024480		CRFI_TRINITYb_DN31520_c3_g2__TRINITYb_DN31520_c3_g2_i1__g.10671__m.10671
OG0024481		CRFI_TRINITYb_DN31521_c4_g9__TRINITYb_DN31521_c4_g9_i1__g.10402__m.10402
OG0024482		CRFI_TRINITYb_DN31521_c5_g17__TRINITYb_DN31521_c5_g17_i1__g.10405__m.10405
OG0024483		CRFI_TRINITYb_DN31522_c2_g5__TRINITYb_DN31522_c2_g5_i3__g.10495__m.10495
OG0024484		CRFI_TRINITYb_DN31524_c0_g1__TRINITYb_DN31524_c0_g1_i1__g.10747__m.10747
OG0024485		CRFI_TRINITYb_DN31524_c1_g1__TRINITYb_DN31524_c1_g1_i2__g.10748__m.10748
OG0024486		CRFI_TRINITYb_DN31527_c3_g1__TRINITYb_DN31527_c3_g1_i1__g.10687__m.10687
OG0024487		CRFI_TRINITYb_DN31527_c5_g3__TRINITYb_DN31527_c5_g3_i2__g.10693__m.10693
OG0024488		CRFI_TRINITYb_DN31538_c1_g1__TRINITYb_DN31538_c1_g1_i3__g.10380__m.10380
OG0024489		CRFI_TRINITYb_DN31539_c0_g1__TRINITYb_DN31539_c0_g1_i1__g.10750__m.10750
OG0024490		CRFI_TRINITYb_DN31539_c3_g11__TRINITYb_DN31539_c3_g11_i1__g.10764__m.10764
OG0024491		CRFI_TRINITYb_DN31543_c1_g20__TRINITYb_DN31543_c1_g20_i1__g.10528__m.10528
OG0024492		CRFI_TRINITYb_DN31545_c1_g1__TRINITYb_DN31545_c1_g1_i1__g.10391__m.10391
OG0024493		CRFI_TRINITYb_DN31547_c0_g1__TRINITYb_DN31547_c0_g1_i1__g.10378__m.10378
OG0024494		CRFI_TRINITYb_DN31560_c2_g3__TRINITYb_DN31560_c2_g3_i7__g.10797__m.10797
OG0024495		CRFI_TRINITYb_DN31564_c6_g3__TRINITYb_DN31564_c6_g3_i1__g.10558__m.10558
OG0024496		CRFI_TRINITYb_DN31567_c0_g1__TRINITYb_DN31567_c0_g1_i1__g.10584__m.10584
OG0024497		CRFI_TRINITYb_DN31567_c2_g10__TRINITYb_DN31567_c2_g10_i4__g.10596__m.10596
OG0024498		CRFI_TRINITYb_DN31567_c2_g10__TRINITYb_DN31567_c2_g10_i4__g.10594__m.10594
OG0024499		CRFI_TRINITYb_DN31567_c2_g4__TRINITYb_DN31567_c2_g4_i2__g.10587__m.10587
OG0024500		CRFI_TRINITYb_DN31567_c2_g4__TRINITYb_DN31567_c2_g4_i2__g.10588__m.10588
OG0024501		CRFI_TRINITYb_DN31569_c0_g2__TRINITYb_DN31569_c0_g2_i1__g.10453__m.10453
OG0024502		CRFI_TRINITYb_DN31572_c0_g12__TRINITYb_DN31572_c0_g12_i3__g.10400__m.10400
OG0024503		CRFI_TRINITYb_DN31573_c0_g3__TRINITYb_DN31573_c0_g3_i4__g.10810__m.10810
OG0024504		CRFI_TRINITYb_DN31576_c10_g3__TRINITYb_DN31576_c10_g3_i2__g.10738__m.10738
OG0024505		CRFI_TRINITYb_DN31576_c4_g1__TRINITYb_DN31576_c4_g1_i1__g.10734__m.10734
OG0024506		CRFI_TRINITYb_DN31578_c8_g15__TRINITYb_DN31578_c8_g15_i3__g.10727__m.10727
OG0024507		CRFI_TRINITYb_DN31580_c0_g2__TRINITYb_DN31580_c0_g2_i2__g.10513__m.10513
OG0024508		CRFI_TRINITYb_DN31585_c2_g1__TRINITYb_DN31585_c2_g1_i1__g.10419__m.10419
OG0024509		CRFI_TRINITYb_DN31592_c9_g1__TRINITYb_DN31592_c9_g1_i1__g.10483__m.10483
OG0024510		CRFI_TRINITYb_DN31606_c0_g1__TRINITYb_DN31606_c0_g1_i1__g.36737__m.36737
OG0024511		CRFI_TRINITYb_DN31613_c0_g2__TRINITYb_DN31613_c0_g2_i1__g.36217__m.36217
OG0024512		CRFI_TRINITYb_DN31617_c4_g1__TRINITYb_DN31617_c4_g1_i1__g.36158__m.36158
OG0024513		CRFI_TRINITYb_DN31624_c10_g4__TRINITYb_DN31624_c10_g4_i1__g.36520__m.36520
OG0024514		CRFI_TRINITYb_DN31625_c0_g1__TRINITYb_DN31625_c0_g1_i1__g.36432__m.36432
OG0024515		CRFI_TRINITYb_DN31625_c1_g1__TRINITYb_DN31625_c1_g1_i2__g.36435__m.36435
OG0024516		CRFI_TRINITYb_DN31630_c3_g1__TRINITYb_DN31630_c3_g1_i1__g.36631__m.36631
OG0024517		CRFI_TRINITYb_DN31630_c3_g1__TRINITYb_DN31630_c3_g1_i2__g.36634__m.36634
OG0024518		CRFI_TRINITYb_DN31634_c0_g9__TRINITYb_DN31634_c0_g9_i10__g.36287__m.36287
OG0024519		CRFI_TRINITYb_DN31634_c0_g9__TRINITYb_DN31634_c0_g9_i13__g.36290__m.36290
OG0024520		CRFI_TRINITYb_DN31637_c4_g1__TRINITYb_DN31637_c4_g1_i3__g.36482__m.36482
OG0024521		CRFI_TRINITYb_DN31651_c0_g1__TRINITYb_DN31651_c0_g1_i1__g.36373__m.36373
OG0024522		CRFI_TRINITYb_DN31661_c2_g1__TRINITYb_DN31661_c2_g1_i1__g.36492__m.36492
OG0024523		CRFI_TRINITYb_DN31661_c2_g1__TRINITYb_DN31661_c2_g1_i1__g.36493__m.36493
OG0024524		CRFI_TRINITYb_DN31661_c3_g40__TRINITYb_DN31661_c3_g40_i1__g.36499__m.36499
OG0024525		CRFI_TRINITYb_DN31661_c3_g42__TRINITYb_DN31661_c3_g42_i2__g.36501__m.36501
OG0024526		CRFI_TRINITYb_DN31662_c1_g1__TRINITYb_DN31662_c1_g1_i1__g.36505__m.36505
OG0024527		CRFI_TRINITYb_DN31666_c1_g1__TRINITYb_DN31666_c1_g1_i1__g.36524__m.36524
OG0024528		CRFI_TRINITYb_DN31668_c1_g1__TRINITYb_DN31668_c1_g1_i1__g.36180__m.36180
OG0024529		CRFI_TRINITYb_DN31668_c2_g1__TRINITYb_DN31668_c2_g1_i1__g.36182__m.36182
OG0024530		CRFI_TRINITYb_DN31668_c2_g1__TRINITYb_DN31668_c2_g1_i2__g.36183__m.36183
OG0024531		CRFI_TRINITYb_DN31678_c1_g10__TRINITYb_DN31678_c1_g10_i1__g.36641__m.36641
OG0024532		CRFI_TRINITYb_DN31678_c1_g10__TRINITYb_DN31678_c1_g10_i2__g.36644__m.36644
OG0024533		CRFI_TRINITYb_DN31678_c1_g10__TRINITYb_DN31678_c1_g10_i3__g.36647__m.36647
OG0024534		CRFI_TRINITYb_DN31678_c1_g10__TRINITYb_DN31678_c1_g10_i4__g.36650__m.36650
OG0024535		CRFI_TRINITYb_DN31678_c1_g10__TRINITYb_DN31678_c1_g10_i6__g.36656__m.36656
OG0024536		CRFI_TRINITYb_DN31681_c3_g1__TRINITYb_DN31681_c3_g1_i1__g.36212__m.36212
OG0024537		CRFI_TRINITYb_DN31682_c3_g1__TRINITYb_DN31682_c3_g1_i1__g.36817__m.36817
OG0024538		CRFI_TRINITYb_DN31683_c0_g1__TRINITYb_DN31683_c0_g1_i3__g.36527__m.36527
OG0024539		CRFI_TRINITYb_DN31686_c2_g1__TRINITYb_DN31686_c2_g1_i1__g.36222__m.36222
OG0024540		CRFI_TRINITYb_DN31687_c5_g1__TRINITYb_DN31687_c5_g1_i10__g.36346__m.36346
OG0024541		CRFI_TRINITYb_DN31690_c3_g1__TRINITYb_DN31690_c3_g1_i1__g.36712__m.36712
OG0024542		CRFI_TRINITYb_DN31691_c1_g1__TRINITYb_DN31691_c1_g1_i1__g.36375__m.36375
OG0024543		CRFI_TRINITYb_DN31693_c2_g2__TRINITYb_DN31693_c2_g2_i1__g.36699__m.36699
OG0024544		CRFI_TRINITYb_DN31699_c6_g1__TRINITYb_DN31699_c6_g1_i1__g.36177__m.36177
OG0024545		CRFI_TRINITYb_DN31701_c1_g3__TRINITYb_DN31701_c1_g3_i2__g.36718__m.36718
OG0024546		CRFI_TRINITYb_DN31701_c1_g3__TRINITYb_DN31701_c1_g3_i4__g.36724__m.36724
OG0024547		CRFI_TRINITYb_DN31706_c4_g8__TRINITYb_DN31706_c4_g8_i3__g.9655__m.9655
OG0024548		CRFI_TRINITYb_DN31710_c3_g12__TRINITYb_DN31710_c3_g12_i2__g.9872__m.9872
OG0024549		CRFI_TRINITYb_DN31713_c16_g28__TRINITYb_DN31713_c16_g28_i1__g.9876__m.9876
OG0024550		CRFI_TRINITYb_DN31716_c0_g2__TRINITYb_DN31716_c0_g2_i1__g.9915__m.9915
OG0024551		CRFI_TRINITYb_DN31724_c9_g1__TRINITYb_DN31724_c9_g1_i1__g.9644__m.9644
OG0024552		CRFI_TRINITYb_DN31729_c0_g1__TRINITYb_DN31729_c0_g1_i1__g.9534__m.9534
OG0024553		CRFI_TRINITYb_DN31731_c0_g1__TRINITYb_DN31731_c0_g1_i1__g.9999__m.9999
OG0024554		CRFI_TRINITYb_DN31731_c11_g1__TRINITYb_DN31731_c11_g1_i3__g.10009__m.10009
OG0024555		CRFI_TRINITYb_DN31731_c1_g2__TRINITYb_DN31731_c1_g2_i1__g.10000__m.10000
OG0024556		CRFI_TRINITYb_DN31734_c5_g22__TRINITYb_DN31734_c5_g22_i1__g.9554__m.9554
OG0024557		CRFI_TRINITYb_DN31735_c1_g2__TRINITYb_DN31735_c1_g2_i1__g.9825__m.9825
OG0024558		CRFI_TRINITYb_DN31739_c0_g13__TRINITYb_DN31739_c0_g13_i4__g.9810__m.9810
OG0024559		CRFI_TRINITYb_DN31742_c3_g1__TRINITYb_DN31742_c3_g1_i1__g.9798__m.9798
OG0024560		CRFI_TRINITYb_DN31745_c0_g1__TRINITYb_DN31745_c0_g1_i1__g.9583__m.9583
OG0024561		CRFI_TRINITYb_DN31748_c1_g3__TRINITYb_DN31748_c1_g3_i1__g.9616__m.9616
OG0024562		CRFI_TRINITYb_DN31755_c1_g1__TRINITYb_DN31755_c1_g1_i1__g.9984__m.9984
OG0024563		CRFI_TRINITYb_DN31756_c4_g1__TRINITYb_DN31756_c4_g1_i1__g.9998__m.9998
OG0024564		CRFI_TRINITYb_DN31767_c7_g1__TRINITYb_DN31767_c7_g1_i1__g.9927__m.9927
OG0024565		CRFI_TRINITYb_DN31768_c8_g1__TRINITYb_DN31768_c8_g1_i1__g.9759__m.9759
OG0024566		CRFI_TRINITYb_DN31769_c0_g1__TRINITYb_DN31769_c0_g1_i1__g.9786__m.9786
OG0024567		CRFI_TRINITYb_DN31770_c1_g1__TRINITYb_DN31770_c1_g1_i1__g.9781__m.9781
OG0024568		CRFI_TRINITYb_DN31772_c0_g1__TRINITYb_DN31772_c0_g1_i1__g.9760__m.9760
OG0024569		CRFI_TRINITYb_DN31778_c1_g11__TRINITYb_DN31778_c1_g11_i2__g.9596__m.9596
OG0024570		CRFI_TRINITYb_DN31781_c4_g1__TRINITYb_DN31781_c4_g1_i1__g.9899__m.9899
OG0024571		CRFI_TRINITYb_DN31785_c5_g6__TRINITYb_DN31785_c5_g6_i1__g.9949__m.9949
OG0024572		CRFI_TRINITYb_DN31789_c1_g1__TRINITYb_DN31789_c1_g1_i1__g.9642__m.9642
OG0024573		CRFI_TRINITYb_DN31793_c7_g1__TRINITYb_DN31793_c7_g1_i1__g.9816__m.9816
OG0024574		CRFI_TRINITYb_DN31794_c22_g2__TRINITYb_DN31794_c22_g2_i5__g.9987__m.9987
OG0024575		CRFI_TRINITYb_DN31796_c1_g1__TRINITYb_DN31796_c1_g1_i1__g.9882__m.9882
OG0024576		CRFI_TRINITYb_DN31796_c1_g6__TRINITYb_DN31796_c1_g6_i1__g.9884__m.9884
OG0024577		CRFI_TRINITYb_DN31796_c3_g2__TRINITYb_DN31796_c3_g2_i1__g.9887__m.9887
OG0024578		CRFI_TRINITYb_DN31803_c1_g1__TRINITYb_DN31803_c1_g1_i1__g.41460__m.41460
OG0024579		CRFI_TRINITYb_DN31805_c0_g2__TRINITYb_DN31805_c0_g2_i1__g.41395__m.41395
OG0024580		CRFI_TRINITYb_DN31806_c1_g3__TRINITYb_DN31806_c1_g3_i1__g.41442__m.41442
OG0024581		CRFI_TRINITYb_DN31808_c0_g2__TRINITYb_DN31808_c0_g2_i2__g.41121__m.41121
OG0024582		CRFI_TRINITYb_DN31810_c6_g1__TRINITYb_DN31810_c6_g1_i4__g.41539__m.41539
